 

stn;time;rre150z0;rco150z0
OBR;202109050200;0.0;0
OBR;202109050210;0.0;0
OBR;202109050220;0.0;0
OBR;202109050230;0.0;0
OBR;202109050240;0.0;0
OBR;202109050250;0.0;0
OBR;202109050300;0.0;0
OBR;202109050310;0.0;0
OBR;202109050320;0.0;0
OBR;202109050330;0.0;0
OBR;202109050340;0.0;0
OBR;202109050350;0.0;0
OBR;202109050400;0.0;0
OBR;202109050410;0.0;0
OBR;202109050420;0.0;0
OBR;202109050430;0.0;0
OBR;202109050440;0.0;0
OBR;202109050450;0.0;0
OBR;202109050500;0.0;0
OBR;202109050510;0.0;0
OBR;202109050520;0.0;0
OBR;202109050530;0.0;0
OBR;202109050540;0.0;0
OBR;202109050550;0.0;0
OBR;202109050600;0.0;0
OBR;202109050610;0.0;0
OBR;202109050620;0.0;0
OBR;202109050630;0.0;0
OBR;202109050640;0.0;0
OBR;202109050650;0.0;0
OBR;202109050700;0.0;0
OBR;202109050710;0.0;0
OBR;202109050720;0.0;0
OBR;202109050730;0.0;0
OBR;202109050740;0.0;0
OBR;202109050750;0.0;0
OBR;202109050800;0.0;0
OBR;202109050810;0.0;0
OBR;202109050820;0.0;0
OBR;202109050830;0.0;0
OBR;202109050840;0.0;0
OBR;202109050850;0.0;0
OBR;202109050900;0.0;0
OBR;202109050910;0.0;0
OBR;202109050920;0.0;0
OBR;202109050930;0.0;0
OBR;202109050940;0.0;0
OBR;202109050950;0.0;0
OBR;202109051000;0.0;0
OBR;202109051010;0.0;0
OBR;202109051020;0.0;0
OBR;202109051030;0.0;0
OBR;202109051040;0.0;0
OBR;202109051050;0.0;0
OBR;202109051100;0.0;0
OBR;202109051110;0.0;0
OBR;202109051120;0.0;0
OBR;202109051130;0.0;0
OBR;202109051140;0.0;0
OBR;202109051150;0.0;0
OBR;202109051200;0.0;1
OBR;202109051210;0.0;0
OBR;202109051220;0.0;0
OBR;202109051230;0.0;0
OBR;202109051240;0.0;0
OBR;202109051250;0.0;0
OBR;202109051300;0.0;0
OBR;202109051310;0.0;0
OBR;202109051320;0.0;0
OBR;202109051330;0.0;0
OBR;202109051340;0.0;0
OBR;202109051350;0.0;0
OBR;202109051400;0.0;0
OBR;202109051410;0.0;0
OBR;202109051420;0.0;0
OBR;202109051430;0.0;0
OBR;202109051440;0.0;0
OBR;202109051450;0.0;0
OBR;202109051500;0.0;0
OBR;202109051510;0.0;0
OBR;202109051520;0.0;0
OBR;202109051530;0.0;0
OBR;202109051540;0.0;0
OBR;202109051550;0.0;0
OBR;202109051600;0.0;0
OBR;202109051610;0.0;0
OBR;202109051620;0.0;0
OBR;202109051630;0.0;0
OBR;202109051640;0.0;0
OBR;202109051650;0.0;0
OBR;202109051700;0.0;0
OBR;202109051710;0.0;0
OBR;202109051720;0.0;0
OBR;202109051730;0.0;0
OBR;202109051740;0.0;0
OBR;202109051750;0.0;0
OBR;202109051800;0.0;0
OBR;202109051810;0.0;0
OBR;202109051820;0.0;0
OBR;202109051830;0.0;0
OBR;202109051840;0.0;0
OBR;202109051850;0.0;0
OBR;202109051900;0.0;0
OBR;202109051910;0.0;0
OBR;202109051920;0.0;0
OBR;202109051930;0.0;0
OBR;202109051940;0.0;0
OBR;202109051950;0.0;0
OBR;202109052000;0.0;0
OBR;202109052010;0.0;0
OBR;202109052020;0.0;0
OBR;202109052030;0.0;0
OBR;202109052040;0.0;0
OBR;202109052050;0.0;0
OBR;202109052100;0.0;0
OBR;202109052110;0.0;0
OBR;202109052120;0.0;0
OBR;202109052130;0.0;0
OBR;202109052140;0.0;0
OBR;202109052150;0.0;0
OBR;202109052200;0.0;0
OBR;202109052210;0.0;0
OBR;202109052220;0.0;0
OBR;202109052230;0.0;0
OBR;202109052240;0.0;0
OBR;202109052250;0.0;0
OBR;202109052300;0.0;0
OBR;202109052310;0.0;0
OBR;202109052320;0.0;0
OBR;202109052330;0.0;0
OBR;202109052340;0.0;0
OBR;202109052350;0.0;0
OBR;202109060000;0.0;0
OBR;202109060010;0.0;0
OBR;202109060020;0.0;0
OBR;202109060030;0.0;0
OBR;202109060040;0.0;0
OBR;202109060050;0.0;0
OBR;202109060100;0.0;0
OBR;202109060110;0.0;0
OBR;202109060120;0.0;0
OBR;202109060130;0.0;0
OBR;202109060140;0.0;0
OBR;202109060150;0.0;0
OBR;202109060200;0.0;0
OBR;202109060210;0.0;0
OBR;202109060220;0.0;0
OBR;202109060230;0.0;0
OBR;202109060240;0.0;0
OBR;202109060250;0.0;0
OBR;202109060300;0.0;0
OBR;202109060310;0.0;0
OBR;202109060320;0.0;0
OBR;202109060330;0.0;0
OBR;202109060340;0.0;0
OBR;202109060350;0.0;0
OBR;202109060400;0.0;0
OBR;202109060410;0.0;0
OBR;202109060420;0.0;0
OBR;202109060430;0.0;0
OBR;202109060440;0.0;0
OBR;202109060450;0.0;0
OBR;202109060500;0.0;0
OBR;202109060510;0.0;0
OBR;202109060520;0.0;0
OBR;202109060530;0.0;0
OBR;202109060540;0.0;0
OBR;202109060550;0.0;0
OBR;202109060600;0.0;0
OBR;202109060610;0.0;0
OBR;202109060620;0.0;0
OBR;202109060630;0.0;0
OBR;202109060640;0.0;0
OBR;202109060650;0.0;0
OBR;202109060700;0.0;0
OBR;202109060710;0.0;0
OBR;202109060720;0.0;0
OBR;202109060730;0.0;0
OBR;202109060740;0.0;0
OBR;202109060750;0.0;0
OBR;202109060800;0.0;0
OBR;202109060810;0.0;0
OBR;202109060820;0.0;0
OBR;202109060830;0.0;0
OBR;202109060840;0.0;0
OBR;202109060850;0.0;0
OBR;202109060900;0.0;0
OBR;202109060910;0.0;0
OBR;202109060920;0.0;0
OBR;202109060930;0.0;0
OBR;202109060940;0.0;0
OBR;202109060950;0.0;0
OBR;202109061000;0.0;0
OBR;202109061010;0.0;0
OBR;202109061020;0.0;0
OBR;202109061030;0.0;0
OBR;202109061040;0.0;0
OBR;202109061050;0.0;0
OBR;202109061100;0.0;0
OBR;202109061110;0.0;0
OBR;202109061120;0.0;0
OBR;202109061130;0.0;0
OBR;202109061140;0.0;0
OBR;202109061150;0.0;0
OBR;202109061200;0.0;0
OBR;202109061210;0.0;0
OBR;202109061220;0.0;0
OBR;202109061230;0.0;0
OBR;202109061240;0.0;0
OBR;202109061250;0.0;0
OBR;202109061300;0.0;0
OBR;202109061310;0.0;0
OBR;202109061320;0.0;0
OBR;202109061330;0.0;0
OBR;202109061340;0.0;0
OBR;202109061350;0.0;0
OBR;202109061400;0.0;0
OBR;202109061410;0.0;0
OBR;202109061420;0.0;0
OBR;202109061430;0.0;0
OBR;202109061440;0.0;0
OBR;202109061450;0.0;0
OBR;202109061500;0.0;0
OBR;202109061510;0.0;0
OBR;202109061520;0.0;0
OBR;202109061530;0.0;0
OBR;202109061540;0.0;0
OBR;202109061550;0.0;0
OBR;202109061600;0.0;0
OBR;202109061610;0.0;0
OBR;202109061620;0.0;0
OBR;202109061630;0.0;0
OBR;202109061640;0.0;0
OBR;202109061650;0.0;0
OBR;202109061700;0.0;0
OBR;202109061710;0.0;0
OBR;202109061720;0.0;0
OBR;202109061730;0.0;0
OBR;202109061740;0.0;0
OBR;202109061750;0.0;0
OBR;202109061800;0.0;0
OBR;202109061810;0.0;0
OBR;202109061820;0.0;0
OBR;202109061830;0.0;0
OBR;202109061840;0.0;0
OBR;202109061850;0.0;0
OBR;202109061900;0.0;0
OBR;202109061910;0.0;0
OBR;202109061920;0.0;0
OBR;202109061930;0.0;0
OBR;202109061940;0.0;0
OBR;202109061950;0.0;0
OBR;202109062000;0.0;0
OBR;202109062010;0.0;0
OBR;202109062020;0.0;0
OBR;202109062030;0.0;0
OBR;202109062040;0.0;0
OBR;202109062050;0.0;0
OBR;202109062100;0.0;0
OBR;202109062110;0.0;0
OBR;202109062120;0.0;0
OBR;202109062130;0.0;0
OBR;202109062140;0.0;0
OBR;202109062150;0.0;0
OBR;202109062200;0.0;0
OBR;202109062210;0.0;0
OBR;202109062220;0.0;0
OBR;202109062230;0.0;0
OBR;202109062240;0.0;0
OBR;202109062250;0.0;0
OBR;202109062300;0.0;0
OBR;202109062310;0.0;0
OBR;202109062320;0.0;0
OBR;202109062330;0.0;0
OBR;202109062340;0.0;0
OBR;202109062350;0.0;0
OBR;202109070000;0.0;0
OBR;202109070010;0.0;0
OBR;202109070020;0.0;0
OBR;202109070030;0.0;0
OBR;202109070040;0.0;0
OBR;202109070050;0.0;0
OBR;202109070100;0.0;0
OBR;202109070110;0.0;0
OBR;202109070120;0.0;0
OBR;202109070130;0.0;0
OBR;202109070140;0.0;0
OBR;202109070150;0.0;0
OBR;202109070200;0.0;0
OBR;202109070210;0.0;0
OBR;202109070220;0.0;0
OBR;202109070230;0.0;0
OBR;202109070240;0.0;0
OBR;202109070250;0.0;0
OBR;202109070300;0.0;0
OBR;202109070310;0.0;0
OBR;202109070320;0.0;0
OBR;202109070330;0.0;0
OBR;202109070340;0.0;0
OBR;202109070350;0.0;0
OBR;202109070400;0.0;0
OBR;202109070410;0.0;0
OBR;202109070420;0.0;0
OBR;202109070430;0.0;0
OBR;202109070440;0.0;0
OBR;202109070450;0.0;0
OBR;202109070500;0.0;0
OBR;202109070510;0.0;0
OBR;202109070520;0.0;0
OBR;202109070530;0.0;0
OBR;202109070540;0.0;0
OBR;202109070550;0.0;0
OBR;202109070600;0.0;0
OBR;202109070610;0.0;0
OBR;202109070620;0.0;0
OBR;202109070630;0.0;0
OBR;202109070640;0.0;0
OBR;202109070650;0.0;0
OBR;202109070700;0.0;0
OBR;202109070710;0.0;0
OBR;202109070720;0.0;0
OBR;202109070730;0.0;0
OBR;202109070740;0.0;0
OBR;202109070750;0.0;0
OBR;202109070800;0.0;0
OBR;202109070810;0.0;0
OBR;202109070820;0.0;0
OBR;202109070830;0.0;0
OBR;202109070840;0.0;0
OBR;202109070850;0.0;0
OBR;202109070900;0.0;0
OBR;202109070910;0.0;0
OBR;202109070920;0.0;0
OBR;202109070930;0.0;0
OBR;202109070940;0.0;0
OBR;202109070950;0.0;0
OBR;202109071000;0.0;0
OBR;202109071010;0.0;0
OBR;202109071020;0.0;0
OBR;202109071030;0.0;0
OBR;202109071040;0.0;0
OBR;202109071050;0.0;0
OBR;202109071100;0.0;0
OBR;202109071110;0.0;0
OBR;202109071120;0.0;0
OBR;202109071130;0.0;0
OBR;202109071140;0.0;0
OBR;202109071150;0.0;0
OBR;202109071200;0.0;0
OBR;202109071210;0.0;0
OBR;202109071220;0.0;0
OBR;202109071230;0.0;0
OBR;202109071240;0.0;0
OBR;202109071250;0.0;0
OBR;202109071300;0.0;0
OBR;202109071310;0.0;0
OBR;202109071320;0.0;0
OBR;202109071330;0.0;0
OBR;202109071340;0.0;0
OBR;202109071350;0.0;0
OBR;202109071400;0.0;0
OBR;202109071410;0.0;0
OBR;202109071420;0.0;0
OBR;202109071430;0.0;0
OBR;202109071440;0.0;0
OBR;202109071450;0.0;0
OBR;202109071500;0.0;0
OBR;202109071510;0.0;0
OBR;202109071520;0.0;0
OBR;202109071530;0.0;0
OBR;202109071540;0.0;0
OBR;202109071550;0.0;0
OBR;202109071600;0.0;0
OBR;202109071610;0.0;0
OBR;202109071620;0.0;0
OBR;202109071630;0.0;0
OBR;202109071640;0.0;0
OBR;202109071650;0.0;0
OBR;202109071700;0.0;0
OBR;202109071710;0.0;0
OBR;202109071720;0.0;0
OBR;202109071730;0.0;0
OBR;202109071740;0.0;0
OBR;202109071750;0.0;0
OBR;202109071800;0.0;0
OBR;202109071810;0.0;0
OBR;202109071820;0.0;0
OBR;202109071830;0.0;0
OBR;202109071840;0.0;0
OBR;202109071850;0.0;0
OBR;202109071900;0.0;0
OBR;202109071910;0.0;0
OBR;202109071920;0.0;0
OBR;202109071930;0.0;0
OBR;202109071940;0.0;0
OBR;202109071950;0.0;0
OBR;202109072000;0.0;0
OBR;202109072010;0.0;0
OBR;202109072020;0.0;0
OBR;202109072030;0.0;0
OBR;202109072040;0.0;0
OBR;202109072050;0.0;0
OBR;202109072100;0.0;0
OBR;202109072110;0.0;0
OBR;202109072120;0.0;0
OBR;202109072130;0.0;0
OBR;202109072140;0.0;0
OBR;202109072150;0.0;0
OBR;202109072200;0.0;0
OBR;202109072210;0.0;0
OBR;202109072220;0.0;0
OBR;202109072230;0.0;0
OBR;202109072240;0.0;0
OBR;202109072250;0.0;0
OBR;202109072300;0.0;0
OBR;202109072310;0.0;0
OBR;202109072320;0.0;0
OBR;202109072330;0.0;0
OBR;202109072340;0.0;0
OBR;202109072350;0.0;0
OBR;202109080000;0.0;0
OBR;202109080010;0.0;0
OBR;202109080020;0.0;0
OBR;202109080030;0.0;0
OBR;202109080040;0.0;0
OBR;202109080050;0.0;0
OBR;202109080100;0.0;0
OBR;202109080110;0.0;0
OBR;202109080120;0.0;0
OBR;202109080130;0.0;0
OBR;202109080140;0.0;0
OBR;202109080150;0.0;0
OBR;202109080200;0.0;0
OBR;202109080210;0.0;0
OBR;202109080220;0.0;0
OBR;202109080230;0.0;0
OBR;202109080240;0.0;0
OBR;202109080250;0.0;0
OBR;202109080300;0.0;0
OBR;202109080310;0.0;0
OBR;202109080320;0.0;0
OBR;202109080330;0.0;0
OBR;202109080340;0.0;0
OBR;202109080350;0.0;0
OBR;202109080400;0.0;0
OBR;202109080410;0.0;0
OBR;202109080420;0.0;0
OBR;202109080430;0.0;0
OBR;202109080440;0.0;0
OBR;202109080450;0.0;0
OBR;202109080500;0.0;0
OBR;202109080510;0.0;0
OBR;202109080520;0.0;0
OBR;202109080530;0.0;0
OBR;202109080540;0.0;0
OBR;202109080550;0.0;0
OBR;202109080600;0.0;0
OBR;202109080610;0.0;0
OBR;202109080620;0.0;0
OBR;202109080630;0.0;0
OBR;202109080640;0.0;0
OBR;202109080650;0.0;0
OBR;202109080700;0.0;0
OBR;202109080710;0.0;0
OBR;202109080720;0.0;0
OBR;202109080730;0.0;0
OBR;202109080740;0.0;0
OBR;202109080750;0.0;0
OBR;202109080800;0.0;0
OBR;202109080810;0.0;0
OBR;202109080820;0.0;0
OBR;202109080830;0.0;0
OBR;202109080840;0.0;0
OBR;202109080850;0.0;0
OBR;202109080900;0.0;0
OBR;202109080910;0.0;0
OBR;202109080920;0.0;0
OBR;202109080930;0.0;0
OBR;202109080940;0.0;0
OBR;202109080950;0.0;0
OBR;202109081000;0.0;0
OBR;202109081010;0.0;0
OBR;202109081020;0.0;0
OBR;202109081030;0.0;0
OBR;202109081040;0.0;0
OBR;202109081050;0.0;0
OBR;202109081100;0.0;0
OBR;202109081110;0.0;0
OBR;202109081120;0.0;0
OBR;202109081130;0.0;0
OBR;202109081140;0.0;0
OBR;202109081150;0.0;0
OBR;202109081200;0.0;0
OBR;202109081210;0.0;0
OBR;202109081220;0.0;0
OBR;202109081230;0.0;0
OBR;202109081240;0.0;0
OBR;202109081250;0.0;0
OBR;202109081300;0.0;0
OBR;202109081310;0.0;0
OBR;202109081320;0.0;0
OBR;202109081330;0.0;0
OBR;202109081340;0.0;0
OBR;202109081350;0.0;0
OBR;202109081400;0.0;0
OBR;202109081410;0.0;0
OBR;202109081420;0.0;0
OBR;202109081430;0.0;0
OBR;202109081440;0.0;0
OBR;202109081450;0.0;0
OBR;202109081500;0.0;0
OBR;202109081510;0.0;0
OBR;202109081520;0.0;0
OBR;202109081530;0.0;0
OBR;202109081540;0.0;0
OBR;202109081550;0.0;0
OBR;202109081600;0.0;0
OBR;202109081610;0.0;0
OBR;202109081620;0.0;0
OBR;202109081630;0.0;0
OBR;202109081640;0.0;0
OBR;202109081650;0.0;0
OBR;202109081700;0.0;0
OBR;202109081710;0.0;0
OBR;202109081720;0.0;0
OBR;202109081730;0.0;0
OBR;202109081740;0.0;0
OBR;202109081750;0.0;0
OBR;202109081800;0.0;0
OBR;202109081810;0.0;0
OBR;202109081820;0.0;0
OBR;202109081830;0.0;0
OBR;202109081840;0.0;0
OBR;202109081850;0.0;0
OBR;202109081900;0.0;0
OBR;202109081910;0.0;0
OBR;202109081920;0.0;0
OBR;202109081930;0.0;0
OBR;202109081940;0.0;0
OBR;202109081950;0.0;0
OBR;202109082000;0.0;0
OBR;202109082010;0.0;0
OBR;202109082020;0.0;0
OBR;202109082030;0.0;0
OBR;202109082040;0.0;0
OBR;202109082050;0.0;0
OBR;202109082100;0.0;0
OBR;202109082110;0.0;0
OBR;202109082120;0.0;0
OBR;202109082130;0.0;0
OBR;202109082140;0.0;0
OBR;202109082150;0.0;0
OBR;202109082200;0.0;0
OBR;202109082210;0.0;0
OBR;202109082220;0.0;0
OBR;202109082230;0.0;0
OBR;202109082240;0.0;0
OBR;202109082250;0.0;0
OBR;202109082300;0.0;0
OBR;202109082310;0.0;0
OBR;202109082320;0.0;0
OBR;202109082330;0.0;0
OBR;202109082340;0.0;0
OBR;202109082350;0.0;0
OBR;202109090000;0.0;0
OBR;202109090010;0.0;0
OBR;202109090020;0.0;0
OBR;202109090030;0.0;0
OBR;202109090040;0.0;0
OBR;202109090050;0.0;0
OBR;202109090100;0.0;0
OBR;202109090110;0.0;0
OBR;202109090120;0.0;0
OBR;202109090130;0.0;0
OBR;202109090140;0.0;0
OBR;202109090150;0.0;0
OBR;202109090200;0.0;0
OBR;202109090210;0.0;0
OBR;202109090220;0.0;0
OBR;202109090230;0.0;0
OBR;202109090240;0.0;0
OBR;202109090250;0.0;0
OBR;202109090300;0.0;0
OBR;202109090310;0.0;0
OBR;202109090320;0.0;0
OBR;202109090330;0.0;0
OBR;202109090340;0.0;0
OBR;202109090350;0.0;0
OBR;202109090400;0.0;0
OBR;202109090410;0.0;0
OBR;202109090420;0.0;0
OBR;202109090430;0.0;0
OBR;202109090440;0.0;0
OBR;202109090450;0.0;0
OBR;202109090500;0.0;0
OBR;202109090510;0.0;0
OBR;202109090520;0.0;0
OBR;202109090530;0.0;0
OBR;202109090540;0.0;0
OBR;202109090550;0.0;7
OBR;202109090600;0.0;10
OBR;202109090610;0.1;9
OBR;202109090620;0.0;10
OBR;202109090630;0.1;10
OBR;202109090640;0.0;5
OBR;202109090650;0.0;0
OBR;202109090700;0.0;0
OBR;202109090710;0.0;0
OBR;202109090720;0.0;0
OBR;202109090730;0.0;0
OBR;202109090740;0.0;4
OBR;202109090750;0.0;10
OBR;202109090800;0.0;10
OBR;202109090810;0.2;10
OBR;202109090820;0.1;10
OBR;202109090830;0.1;10
OBR;202109090840;0.1;10
OBR;202109090850;0.0;10
OBR;202109090900;0.3;10
OBR;202109090910;0.2;10
OBR;202109090920;0.4;10
OBR;202109090930;0.4;10
OBR;202109090940;0.1;10
OBR;202109090950;0.1;8
OBR;202109091000;0.0;7
OBR;202109091010;0.0;2
OBR;202109091020;0.0;0
OBR;202109091030;0.0;3
OBR;202109091040;0.0;8
OBR;202109091050;0.0;1
OBR;202109091100;0.0;0
OBR;202109091110;0.0;0
OBR;202109091120;0.0;0
OBR;202109091130;0.0;0
OBR;202109091140;0.0;0
OBR;202109091150;0.0;0
OBR;202109091200;0.0;0
OBR;202109091210;0.0;0
OBR;202109091220;0.0;0
OBR;202109091230;0.0;0
OBR;202109091240;0.0;0
OBR;202109091250;0.0;0
OBR;202109091300;0.0;0
OBR;202109091310;0.0;0
OBR;202109091320;0.0;0
OBR;202109091330;0.0;0
OBR;202109091340;0.0;0
OBR;202109091350;0.0;0
OBR;202109091400;0.0;0
OBR;202109091410;0.0;0
OBR;202109091420;0.0;0
OBR;202109091430;0.0;0
OBR;202109091440;0.0;0
OBR;202109091450;0.0;0
OBR;202109091500;0.0;0
OBR;202109091510;0.0;0
OBR;202109091520;0.0;0
OBR;202109091530;0.0;1
OBR;202109091540;0.0;0
OBR;202109091550;0.0;0
OBR;202109091600;0.0;0
OBR;202109091610;0.0;0
OBR;202109091620;0.0;0
OBR;202109091630;0.0;0
OBR;202109091640;0.0;0
OBR;202109091650;0.0;0
OBR;202109091700;0.0;0
OBR;202109091710;0.0;0
OBR;202109091720;0.0;0
OBR;202109091730;0.0;0
OBR;202109091740;0.0;0
OBR;202109091750;0.0;0
OBR;202109091800;0.0;0
OBR;202109091810;0.0;0
OBR;202109091820;0.0;0
OBR;202109091830;0.0;0
OBR;202109091840;0.0;0
OBR;202109091850;0.0;0
OBR;202109091900;0.0;0
OBR;202109091910;0.0;0
OBR;202109091920;0.0;0
OBR;202109091930;0.0;0
OBR;202109091940;0.0;0
OBR;202109091950;0.0;0
OBR;202109092000;0.0;0
OBR;202109092010;0.0;0
OBR;202109092020;0.0;0
OBR;202109092030;0.0;0
OBR;202109092040;0.0;0
OBR;202109092050;0.0;0
OBR;202109092100;0.0;0
OBR;202109092110;0.0;0
OBR;202109092120;0.0;0
OBR;202109092130;0.0;0
OBR;202109092140;0.0;0
OBR;202109092150;0.0;0
OBR;202109092200;0.0;0
OBR;202109092210;0.0;0
OBR;202109092220;0.0;0
OBR;202109092230;0.0;0
OBR;202109092240;0.0;0
OBR;202109092250;0.0;0
OBR;202109092300;0.1;0
OBR;202109092310;0.0;0
OBR;202109092320;0.0;0
OBR;202109092330;0.0;0
OBR;202109092340;0.0;0
OBR;202109092350;0.0;0
OBR;202109100000;0.0;0
OBR;202109100010;0.0;0
OBR;202109100020;0.0;0
OBR;202109100030;0.0;0
OBR;202109100040;0.0;0
OBR;202109100050;0.0;0
OBR;202109100100;0.0;0
OBR;202109100110;0.0;0
OBR;202109100120;0.0;0
OBR;202109100130;0.0;0
OBR;202109100140;0.0;0
OBR;202109100150;0.0;0
OBR;202109100200;0.0;0
OBR;202109100210;0.0;0
OBR;202109100220;0.0;0
OBR;202109100230;0.0;0
OBR;202109100240;0.0;0
OBR;202109100250;0.0;0
OBR;202109100300;0.0;0
OBR;202109100310;0.0;0
OBR;202109100320;0.0;0
OBR;202109100330;0.0;0
OBR;202109100340;0.0;0
OBR;202109100350;0.0;0
OBR;202109100400;0.0;0
OBR;202109100410;0.0;0
OBR;202109100420;0.0;0
OBR;202109100430;0.0;0
OBR;202109100440;0.0;0
OBR;202109100450;0.0;0
OBR;202109100500;0.0;0
OBR;202109100510;0.0;0
OBR;202109100520;0.0;0
OBR;202109100530;0.0;0
OBR;202109100540;0.0;0
OBR;202109100550;0.0;0
OBR;202109100600;0.0;0
OBR;202109100610;0.0;0
OBR;202109100620;0.0;0
OBR;202109100630;0.0;0
OBR;202109100640;0.0;0
OBR;202109100650;0.0;0
OBR;202109100700;0.0;0
OBR;202109100710;0.0;0
OBR;202109100720;0.0;0
OBR;202109100730;0.0;0
OBR;202109100740;0.0;0
OBR;202109100750;0.0;0
OBR;202109100800;0.0;0
OBR;202109100810;0.0;0
OBR;202109100820;0.0;0
OBR;202109100830;0.0;0
OBR;202109100840;0.0;0
OBR;202109100850;0.0;0
OBR;202109100900;0.0;0
OBR;202109100910;0.0;0
OBR;202109100920;0.0;0
OBR;202109100930;0.0;0
OBR;202109100940;0.0;0
OBR;202109100950;0.0;0
OBR;202109101000;0.0;0
OBR;202109101010;0.0;0
OBR;202109101020;0.0;0
OBR;202109101030;0.0;0
OBR;202109101040;0.0;0
OBR;202109101050;0.0;0
OBR;202109101100;0.0;0
OBR;202109101110;0.0;0
OBR;202109101120;0.0;0
OBR;202109101130;0.0;0
OBR;202109101140;0.0;0
OBR;202109101150;0.0;0
OBR;202109101200;0.0;0
OBR;202109101210;0.0;0
OBR;202109101220;0.0;0
OBR;202109101230;0.0;0
OBR;202109101240;0.0;0
OBR;202109101250;0.0;0
OBR;202109101300;0.0;0
OBR;202109101310;0.0;0
OBR;202109101320;0.0;0
OBR;202109101330;0.0;0
OBR;202109101340;0.0;0
OBR;202109101350;0.0;0
OBR;202109101400;0.0;0
OBR;202109101410;0.0;0
OBR;202109101420;0.0;0
OBR;202109101430;0.0;0
OBR;202109101440;0.0;0
OBR;202109101450;0.0;0
OBR;202109101500;0.0;0
OBR;202109101510;0.0;0
OBR;202109101520;0.0;0
OBR;202109101530;0.0;0
OBR;202109101540;0.0;0
OBR;202109101550;0.0;0
OBR;202109101600;0.0;0
OBR;202109101610;0.0;0
OBR;202109101620;0.0;0
OBR;202109101630;0.0;0
OBR;202109101640;0.0;0
OBR;202109101650;0.0;0
OBR;202109101700;0.0;0
OBR;202109101710;0.0;0
OBR;202109101720;0.0;0
OBR;202109101730;0.0;0
OBR;202109101740;0.0;0
OBR;202109101750;0.0;0
OBR;202109101800;0.0;0
OBR;202109101810;0.0;0
OBR;202109101820;0.0;0
OBR;202109101830;0.0;0
OBR;202109101840;0.0;0
OBR;202109101850;0.0;0
OBR;202109101900;0.0;0
OBR;202109101910;0.0;0
OBR;202109101920;0.0;2
OBR;202109101930;0.0;1
OBR;202109101940;0.0;10
OBR;202109101950;0.0;10
OBR;202109102000;0.4;10
OBR;202109102010;0.0;10
OBR;202109102020;0.6;10
OBR;202109102030;1.2;10
OBR;202109102040;0.9;10
OBR;202109102050;0.7;10
OBR;202109102100;0.3;10
OBR;202109102110;0.3;10
OBR;202109102120;0.0;10
OBR;202109102130;0.2;10
OBR;202109102140;0.1;10
OBR;202109102150;0.0;9
OBR;202109102200;0.1;10
OBR;202109102210;0.0;10
OBR;202109102220;0.0;10
OBR;202109102230;0.0;10
OBR;202109102240;0.0;6
OBR;202109102250;0.0;10
OBR;202109102300;0.1;6
OBR;202109102310;0.0;7
OBR;202109102320;0.1;3
OBR;202109102330;0.0;1
OBR;202109102340;0.1;8
OBR;202109102350;0.0;10
OBR;202109110000;0.1;10
OBR;202109110010;0.0;2
OBR;202109110020;0.0;0
OBR;202109110030;0.0;3
OBR;202109110040;0.0;0
OBR;202109110050;0.0;0
OBR;202109110100;0.0;0
OBR;202109110110;0.0;0
OBR;202109110120;0.0;0
OBR;202109110130;0.0;0
OBR;202109110140;0.0;0
OBR;202109110150;0.0;0
OBR;202109110200;0.0;0
OBR;202109110210;0.0;0
OBR;202109110220;0.0;0
OBR;202109110230;0.0;0
OBR;202109110240;0.0;0
OBR;202109110250;0.0;0
OBR;202109110300;0.0;0
OBR;202109110310;0.0;0
OBR;202109110320;0.0;0
OBR;202109110330;0.0;0
OBR;202109110340;0.0;0
OBR;202109110350;0.0;0
OBR;202109110400;0.0;0
OBR;202109110410;0.0;0
OBR;202109110420;0.0;0
OBR;202109110430;0.0;0
OBR;202109110440;0.0;0
OBR;202109110450;0.0;0
OBR;202109110500;0.0;0
OBR;202109110510;0.0;0
OBR;202109110520;0.0;0
OBR;202109110530;0.0;0
OBR;202109110540;0.0;0
OBR;202109110550;0.0;0
OBR;202109110600;0.0;0
OBR;202109110610;0.0;1
OBR;202109110620;0.0;0
OBR;202109110630;0.0;0
OBR;202109110640;0.0;0
OBR;202109110650;0.0;0
OBR;202109110700;0.0;0
OBR;202109110710;0.0;0
OBR;202109110720;0.0;0
OBR;202109110730;0.0;0
OBR;202109110740;0.0;0
OBR;202109110750;0.0;0
OBR;202109110800;0.0;0
OBR;202109110810;0.0;0
OBR;202109110820;0.0;0
OBR;202109110830;0.0;0
OBR;202109110840;0.0;0
OBR;202109110850;0.0;0
OBR;202109110900;0.0;0
OBR;202109110910;0.0;0
OBR;202109110920;0.0;0
OBR;202109110930;0.0;0
OBR;202109110940;0.0;0
OBR;202109110950;0.0;0
OBR;202109111000;0.0;0
OBR;202109111010;0.0;0
OBR;202109111020;0.0;0
OBR;202109111030;0.0;0
OBR;202109111040;0.0;0
OBR;202109111050;0.0;0
OBR;202109111100;0.0;0
OBR;202109111110;0.0;0
OBR;202109111120;0.0;0
OBR;202109111130;0.0;0
OBR;202109111140;0.0;0
OBR;202109111150;0.0;0
OBR;202109111200;0.0;0
OBR;202109111210;0.0;0
OBR;202109111220;0.0;0
OBR;202109111230;0.0;0
OBR;202109111240;0.0;0
OBR;202109111250;0.0;0
OBR;202109111300;0.0;0
OBR;202109111310;0.0;0
