area,storage_capacity,residence_time,runoff_fraction,melting_rate,NSE,KGE,RMSE,Bias,PBias,MeanAbsErr,MaxAbsDiff,MaxPeakDiff
143266.25333513826,6.870795773175118,11.753661029693266,0.097171648661291,5.70686109455716,-0.002223846834516374,0.5097460717410648,228.48233780527877,-85.94962738509246,22.596509407208064,167.25433280636764,948.5110101190763,-64.89634213354248
133350.0795997355,5.250776280800068,11.407865677840881,0.06376511223099081,4.097134311616303,0.024219513317948693,0.5206664375346131,225.447971595628,-84.53384251763448,22.224293761260466,164.44063082806574,947.9877640535188,-64.08301542180652
133350.0795997355,5.250776280800068,11.407865677840881,0.06376511223099081,4.097134311616303,0.024219513317948693,0.5206664375346131,225.447971595628,-84.53384251763448,22.224293761260466,164.44063082806574,947.9877640535188,-64.08301542180652
131978.5062896617,5.398365152602949,11.322769916667795,0.041536469409433875,4.950440306709034,0.02977944502759533,0.5317550407246849,224.80476033908934,-76.79282186846565,20.18914769673342,163.6073378442303,972.448705806752,-33.96882619223197
132604.99114099747,5.16991640612477,11.676191024382685,0.0622769489898071,4.420309669636202,0.03390540900936734,0.5188464754121707,224.3262482353603,-85.17874017794315,22.39384000004239,163.85382360978315,922.8799990837332,-93.36283802340972
140336.04480046532,5.41950642144765,11.905161101138809,0.06914886170981505,4.6688714539577045,0.04147829235998146,0.5332438759798387,223.44531032892587,-72.48914787720226,19.05769416065904,161.81656995773687,958.6204082884452,-48.291020293203246
140336.04480046532,5.41950642144765,11.905161101138809,0.06914886170981505,4.6688714539577045,0.04147829235998146,0.5332438759798387,223.44531032892587,-72.48914787720226,19.05769416065904,161.81656995773687,958.6204082884452,-48.291020293203246
140336.04480046532,5.41950642144765,11.905161101138809,0.06914886170981505,4.6688714539577045,0.04147829235998146,0.5332438759798387,223.44531032892587,-72.48914787720226,19.05769416065904,161.81656995773687,958.6204082884452,-48.291020293203246
132332.30262913945,5.181179314779982,11.694421860942393,0.036303585010512396,4.7723699932375645,0.049121155315064224,0.5377211770790673,222.55269633739178,-72.44853041831358,19.047015664197804,161.56159882827498,954.4504933266218,-53.178951172180405
130526.18920852,5.2625063572080535,11.714463588895283,0.012145019345655234,4.555096173778434,0.05137088644913834,0.5464482253131948,222.28926623183366,-64.47610078895242,16.95103123007089,160.62806674223881,970.8856945865044,-31.574327930593654
128845.95250140544,5.026600071804566,11.958256342526218,0.02313792529720187,4.850031611523494,0.06428809971423621,0.5383665855572852,220.77065397634018,-73.26099681702723,19.260616411287955,160.6438911413412,923.6688946600635,-89.0791878340981
128845.95250140544,5.026600071804566,11.958256342526218,0.02313792529720187,4.850031611523494,0.06428809971423621,0.5383665855572852,220.77065397634018,-73.26099681702723,19.260616411287955,160.6438911413412,923.6688946600635,-89.0791878340981
128845.95250140544,5.026600071804566,11.958256342526218,0.02313792529720187,4.850031611523494,0.06428809971423621,0.5383665855572852,220.77065397634018,-73.26099681702723,19.260616411287955,160.6438911413412,923.6688946600635,-89.0791878340981
128845.95250140544,5.026600071804566,11.958256342526218,0.02313792529720187,4.850031611523494,0.06428809971423621,0.5383665855572852,220.77065397634018,-73.26099681702723,19.260616411287955,160.6438911413412,923.6688946600635,-89.0791878340981
