area,storage_capacity,residence_time,runoff_fraction,melting_rate,NSE,KGE,RMSE,Bias,PBias,MeanAbsErr,MaxAbsDiff,MaxPeakDiff
114906.06,1.0,11.96,0.01358,0.5,0.20126848769262795,0.5354798755519594,203.97205772910925,-38.36651685053321,10.086714571205338,153.76974668240877,822.1879630607775,-215.10230263795688
114906.06,1.0,11.96,0.01358,1.0,0.20201196957952994,0.5360058843192999,203.87710414685372,-38.3581843939503,10.084523934209098,153.66702918103232,821.9110603800727,-215.49271441532983
114906.06,1.0,11.96,0.01358,1.5,0.20171309020932982,0.5355029113768635,203.91528075702607,-38.596459668217236,10.147167480670959,153.67567130888904,821.6346088913485,-215.88274729661453
114906.06,1.0,11.96,0.01358,2.0,0.20200701337399896,0.535261880238503,203.87773727368253,-38.58222386451382,10.143424829514814,153.59810080724577,821.3586036451633,-216.27240543818948
114906.06,1.0,11.96,0.01358,2.5,0.20207034416835346,0.5348751170542902,203.8696469799979,-38.743669872465055,10.185869646885363,153.55388993559296,821.0830398114069,-216.66169289621985
114906.06,1.0,11.96,0.01358,3.0,0.20192327246908526,0.5344725075182595,203.8884343967247,-38.91868575899456,10.23188204096654,153.53906393195373,820.852366965523,-217.01328238884184
114906.06,1.0,11.96,0.01358,3.5,0.2016452383152939,0.5340480959386065,203.92394665387346,-39.1006584295306,10.279723402083803,153.54806439290368,820.6517743989416,-217.3396114587738
114906.06,1.0,11.96,0.01358,4.0,0.20128007089092959,0.5335887368037775,203.97057872313408,-39.23747812565059,10.315693861113406,153.57936933693685,820.4044436927014,-217.7051896710309
114906.06,1.0,11.96,0.01358,4.5,0.20094447226440104,0.533239719865164,204.0134254424172,-39.27616949965911,10.325865981963277,153.64292344861124,820.151311551763,-218.0756397360792
114906.06,1.0,11.96,0.01358,5.0,0.20158459456604172,0.5333443528247959,203.93169163044473,-39.29505981513721,10.330832323347085,153.58582533954367,819.8971003634786,-218.44699594936515
114906.06,1.0,11.96,0.01358,5.5,0.2015651746568594,0.5333303165666605,203.93417173718012,-39.29486306769447,10.330780597637776,153.6072151922139,819.7113244233115,-218.76088250696853
114906.06,1.0,11.96,0.01358,6.0,0.201522960111293,0.5333322032113426,203.93956283130723,-39.28707503486099,10.328733091877282,153.624821339446,819.5538909105845,-219.05096803234028
114906.06,2.0,11.96,0.01358,0.5,0.13168746792995878,0.5288231836297193,212.67101424937246,-85.78133471575319,22.55226457448935,154.4391597422033,820.4120259498396,-216.59367582775099
114906.06,2.0,11.96,0.01358,1.0,0.13298269135125418,0.5292676838649746,212.51233907957106,-85.85084712123712,22.570539670871064,154.2459739968932,820.1240826839102,-216.99335912307447
114906.06,2.0,11.96,0.01358,1.5,0.13266197246187772,0.5287503285739406,212.55164072838517,-86.09913255480595,22.63581492925204,154.2530347455942,819.8372170160932,-217.3921374871793
114906.06,2.0,11.96,0.01358,2.0,0.13300331072759808,0.5285753097587549,212.5098120839124,-86.09150154426662,22.633808705296392,154.17563972845684,819.5513979628863,-217.79003693898517
114906.06,2.0,11.96,0.01358,2.5,0.13309002815301163,0.5281931040011207,212.49918415140004,-86.25574914088511,22.676990071813233,154.12787978869994,819.2665961626785,-218.18708213540003
114906.06,2.0,11.96,0.01358,3.0,0.13296351341077706,0.5277853951483948,212.51468939392575,-86.43904320909444,22.725178833796107,154.10836485518385,819.0184635279837,-218.55333378062392
114906.06,2.0,11.96,0.01358,3.5,0.13269899219024084,0.527350838255563,212.54710461459976,-86.62807836752425,22.774876951934715,154.1114838800545,818.8034285564855,-218.89179110405985
114906.06,2.0,11.96,0.01358,4.0,0.1323126144055543,0.5268944848034834,212.59444362051082,-86.76004553970114,22.809571662525784,154.14569463623909,818.5642469688587,-219.2505259562986
114906.06,2.0,11.96,0.01358,4.5,0.13195539970430858,0.5265673323781783,212.6382001896879,-86.80077531693182,22.820279687939593,154.21221760380863,818.3222385470601,-219.61163469028656
114906.06,2.0,11.96,0.01358,5.0,0.13255265655666693,0.5266554395697813,212.56503489663206,-86.81305016907525,22.82350679689131,154.1640362577015,818.0813353297386,-219.97181531014485
114906.06,2.0,11.96,0.01358,5.5,0.13253466960743743,0.5266384752023066,212.56723870571614,-86.81479549750304,22.823965650890294,154.1846196129212,817.8968162990752,-220.28464635675937
114906.06,2.0,11.96,0.01358,6.0,0.13253140685511533,0.5266556341896782,212.5676384644011,-86.80600714022876,22.821655155733257,154.197270243734,817.7357660138435,-220.5777691279402
114906.06,3.0,11.96,0.01358,0.5,0.08701367203830612,0.5120760414484318,218.07325436506164,-93.19940730151949,24.502506269157735,159.98158117229903,819.6461722286423,-217.2368144276836
114906.06,3.0,11.96,0.01358,1.0,0.08835356651626058,0.5125309776160136,217.91317396453397,-93.28971579493212,24.526248742313644,159.79181999243448,819.3539657521113,-217.64007782612862
114906.06,3.0,11.96,0.01358,1.5,0.08802163892159265,0.5120052973715987,217.95284110429017,-93.54230730740063,24.592656086490972,159.78559100054017,819.0630839647825,-218.04222879443773
114906.06,3.0,11.96,0.01358,2.0,0.08838289929973309,0.5118334864195103,217.9096681912811,-93.53951666908723,24.5919224162376,159.702725816205,818.7734811787117,-218.44330569983458
114906.06,3.0,11.96,0.01358,2.5,0.08844805135132694,0.511446323022734,217.9018811962764,-93.71070442926245,24.636928380206065,159.65695205660134,818.485114572447,-218.84334450235588
114906.06,3.0,11.96,0.01358,3.0,0.08832511885913008,0.5110365045848397,217.91657389605885,-93.89868276152256,24.686348654411976,159.6354760202186,818.2277688719624,-219.21733297521268
114906.06,3.0,11.96,0.01358,3.5,0.08805898485677055,0.5105991699389931,217.94837842383882,-94.09440587975159,24.73780506460042,159.63653283790347,817.9997159423447,-219.56672234889197
114906.06,3.0,11.96,0.01358,4.0,0.08765420468897489,0.5101385064440058,217.99674306162092,-94.22730883555228,24.77274579654263,159.67300208586101,817.7612160376264,-219.92488474639254
114906.06,3.0,11.96,0.01358,4.5,0.08728448238587294,0.5098086395392402,218.04090948103092,-94.2674629393219,24.78330247504343,159.74161064589495,817.5273695988491,-220.2791393172581
114906.06,3.0,11.96,0.01358,5.0,0.0878564685106823,0.5098887407050053,217.9725771704225,-94.27467952535102,24.785199745096342,159.69920622902924,817.3010266953256,-220.6270926676375
114906.06,3.0,11.96,0.01358,5.5,0.08782792151839858,0.5098657485559637,217.97598804413866,-94.27726266303308,24.78587886258304,159.72191190800174,817.1205166979651,-220.93655706081108
114906.06,3.0,11.96,0.01358,6.0,0.08783996647834391,0.5098848698874754,217.97454888546767,-94.26852422215836,24.783581490652082,159.7329155577428,816.9648692811036,-221.22514268200803
114906.06,4.0,11.96,0.01358,0.5,0.05876630343585132,0.502260734882201,221.42109852318802,-97.58748349036922,25.656149489001262,163.49002898810988,819.2194488801201,-217.59516256823758
