area,storage_capacity,residence_time,runoff_fraction,melting_rate,NSE,KGE,RMSE,Bias,PBias,MeanAbsErr,MaxAbsDiff,MaxPeakDiff
249999.9965555133,29.82421895230602,25.0,0.1,2.168045269099031,-4.5718495154067,-0.3653411276772025,60.65395678268653,-26.22499026408224,27.294142148705923,49.23112913661408,84.89988088845789,30.654793940484808
250000.03326618182,29.856183282361478,25.0,0.1,2.1680453634486625,-4.574131610935195,-0.36419637122441784,60.66637671191245,-26.369881415430168,27.444940285946654,49.24145294106188,84.77644225607432,29.98693840258241
250000.012993156,29.85643436323582,25.0,0.1,2.168264479813925,-4.576561302011964,-0.36347576708239204,60.67959711155945,-26.477886076990853,27.557348128835276,49.24906900136305,84.7754549834759,29.40952436780944
249999.96033688262,29.922000705077174,25.0,0.1,2.168045527213457,-4.579209006363872,-0.3620890031484443,60.6940004830076,-26.648233313211907,27.73464015576214,49.26131102758477,84.52243620751065,28.71844759872303
249999.87004375417,29.91905824703647,25.0,0.1,2.1680781897305965,-4.581873800326743,-0.3615218816922896,60.70849337061144,-26.744554738427755,27.834888455011576,49.26808851337955,84.5337249832217,28.192884627058817
249999.79377072782,29.832908385191057,25.0,0.1,2.1680535510308134,-4.584433772147272,-0.36192783025829023,60.722412909379514,-26.751957204641204,27.842592708208485,49.26830285351353,84.86616633494233,27.862818353051978
249999.69416495287,29.854706443285238,25.0,0.1,2.168044869110206,-4.5872588933569,-0.3611814458984133,60.73777046333,-26.865771613620733,27.961047152842273,49.276398379454065,84.78192138713663,27.327103332037666
249999.77895975887,29.918964767035828,25.0,0.1,2.168057272168303,-4.590277714379435,-0.3600137229268894,60.75417669234546,-27.019169015107614,28.120698326751743,49.2874451910165,84.53401743844177,26.72229973847473
249999.8151886262,29.86792103280247,25.0,0.1,2.1680453811262694,-4.592987910986808,-0.36015461459176956,60.768901883141325,-27.051420881018096,28.154265050851805,49.28953488053211,84.73096470577687,26.377608269568697
249999.7665164053,29.85583084399218,25.0,0.1,2.1680453808381612,-4.595828075414161,-0.3599026524116593,60.78432939439386,-27.120049291071957,28.22569133397288,49.294329624582964,84.77760671084897,25.969402568170125
249999.74541953334,29.859390396443615,25.0,0.1,2.1680454504877673,-4.59872583310083,-0.35951170010137723,60.800065712441054,-27.201415225318748,28.3103744302498,49.30007749216645,84.76384717675495,25.545781258866725
249999.67322886182,29.868274181710373,25.0,0.1,2.1680453381907516,-4.601644179836595,-0.3590929032338863,60.81590972431506,-27.285122744862356,28.397494574598053,49.30600794518855,84.72950674857626,25.12761596559406
249999.59183588487,29.848344130008414,25.0,0.1,2.168045340889536,-4.604433033074956,-0.35901707477708267,60.83104684623453,-27.33641861463083,28.45088169684305,49.30955298845463,84.8064020689084,24.785773326873993
249999.49388096252,29.829433572020246,25.0,0.1,2.1680456245672977,-4.6071992726359206,-0.35895524368368803,60.84605750729043,-27.385882194583218,28.502361829678527,49.31297353551206,84.87938041358615,24.457140245227038
249999.41942002677,29.858427278327976,25.0,0.1,2.168045478172351,-4.610152710697161,-0.3583937707848768,60.86207989172308,-27.481546977314405,28.601926716155006,49.319814808975806,84.76736264722476,24.042879553786207
249999.48037718842,29.86493289252935,25.0,0.1,2.1680519714757964,-4.612979983460616,-0.3581003214195049,60.87741387955948,-27.551548614879554,28.674782211127766,49.32477383634285,84.74227864353222,23.689986414224677
249999.58017516366,29.90232429317043,25.0,0.1,2.1680459919054513,-4.61594328256309,-0.3574932114216498,60.89348147493997,-27.65051968007423,28.77778817203873,49.33188701448237,84.5980445071338,23.286047608488445
249999.58262755806,29.875594166378043,25.0,0.1,2.1680455260775817,-4.618516098059827,-0.3575970088515412,60.90742835310357,-27.68165061205308,28.810188263481894,49.33398545646897,84.70117897240891,23.029285172145876
249999.60559574186,29.884348691082046,25.0,0.1,2.1680452827942895,-4.6212422479485245,-0.35733421080279526,60.92220295191977,-27.74664915588826,28.87783669640909,49.33859934713734,84.66740400218225,22.710770062731967
249999.52361574833,29.8569188528406,25.0,0.1,2.1680468680093483,-4.623705009749705,-0.35747627370869695,60.93554701697062,-27.77249248886218,28.904733621696153,49.34032263019143,84.77322907007638,22.479946253825204
249999.48295273577,29.854417049358943,25.0,0.1,2.16804808282289,-4.626260986822909,-0.3573632690220647,60.94939306399559,-27.821621487107574,28.955865532451117,49.34377644433464,84.78286227793822,22.208485892247978
249999.5474221377,29.926959208301717,25.0,0.1,2.168046095938753,-4.629255290398435,-0.35645874636994446,60.96560958067049,-27.945224212750414,29.084507348127367,49.352753153393984,84.50300670993178,21.791100721339546
249999.62966459006,29.921359772718528,25.0,0.1,2.1680587039033563,-4.631692777726919,-0.35640424925464576,60.9788073137851,-27.98711774692103,29.128108816240417,49.35568754730276,84.52464077913007,21.547897620607415
249999.62653421206,29.919325197267696,25.0,0.1,2.168045886577685,-4.63409682844739,-0.356321930709081,60.99182120766035,-28.030762334492774,29.173532725466284,49.358756571982994,84.53248168468295,21.30737165063806
249999.69074488152,29.86758753798499,25.0,0.1,2.1680453974180494,-4.636089097352313,-0.3567800911596044,61.0026038914243,-28.021851444370803,29.16425855227454,49.357942665075505,84.73212436641592,21.180715775459333
249999.6632335272,29.852997366350312,25.0,0.1,2.168045990723525,-4.6382799123943315,-0.3568500728047357,61.01445895927637,-28.049090359386646,29.19260795530321,49.35981147226764,84.78843376492028,20.985664330421912
249999.71310588456,29.842182924924263,25.0,0.1,2.1680463711754068,-4.640435951887893,-0.3568879280486723,61.0261235991779,-28.078474426605776,29.22318996503932,49.361847024807766,84.83022140909151,20.791794770618225
