area,storage_capacity,residence_time,runoff_fraction,melting_rate,NSE,KGE,RMSE,Bias,PBias,MeanAbsErr,MaxAbsDiff,MaxPeakDiff
150487.37284973165,5.0,12.0,0.1,1.2512886909492689,0.028459855545498347,0.5435259940119331,224.95758600148287,-58.593830019990634,15.40455812936674,161.71811571060906,1001.2482786807035,7.283745197030157
150487.4016312668,5.0,12.0,0.1,1.2510549498411572,0.02845979663287146,0.5435268800706019,224.9575928220153,-58.592352746717474,15.404169748166847,161.71799454963883,1001.2496906564996,7.285730100995124
150487.3493458178,5.0,12.0,0.1,1.251552914006073,0.02845990351115657,0.5435250010540167,224.95758044832127,-58.59548062428468,15.404992080002634,161.71825123402508,1001.2467529080012,7.281588487913723
150487.3387200324,5.0,12.0,0.1,1.2516188101728012,0.028459925086708915,0.5435247487667697,224.95757795043977,-58.59590246329948,15.405102983209018,161.71828579449362,1001.2463352984047,7.281004709845547
150487.33964320732,5.0,12.0,0.1,1.251599110851664,0.028459923209934623,0.5435248219987274,224.95757816772087,-58.59578117484728,15.40507109597769,161.71827582263703,1001.2464425962256,7.281157513501967
150487.2857876207,5.0,12.0,0.1,1.2513947134410845,0.028460032317751627,0.543525520187825,224.95756553590488,-58.594658335255204,15.404775896845642,161.7181824876424,1001.2470620202379,7.282131724973851
150487.29867348785,5.0,12.0,0.1,1.2513802024489378,0.02846000615968991,0.5435255859825281,224.9575685643206,-58.59454289236186,15.40474554643569,161.7181731931313,1001.2472360925016,7.282361902386583
150487.3911086593,5.0,12.0,0.1,1.1522155067264037,0.028467969055050668,0.5439951934077616,224.9566466685361,-58.157221384217486,15.289771929057656,161.6377100376867,1001.7536513150345,8.009142516386646
150487.40364548593,5.0,12.0,0.1,1.2514311121292352,0.02845979326558934,0.5435255010228379,224.95759321185798,-58.594626791310624,15.404767603813285,161.718181818616,1001.2477946687308,7.283001522541099
150487.42839001224,5.0,12.0,0.1,1.2516285283686095,0.028459743191781794,0.5435248001863614,224.95759900908746,-58.595769592628535,15.405068050964914,161.7182763213823,1001.2469840694117,7.281797791739564
150487.36989894664,5.0,12.0,0.1,1.2510616752518517,0.02845986103327447,0.5435268245642744,224.95758536614272,-58.59246133207285,15.404198295701935,161.71800297102058,1001.2494094132768,7.285375190346485
150487.39665929583,5.0,12.0,0.1,1.2510397335992534,0.02845980667805381,0.5435269311001822,224.95759165904744,-58.59227121529547,15.40414831322174,161.71798775555473,1001.2497292758502,7.285793350548374
150487.35195945695,5.0,12.0,0.1,1.251548033197248,0.028459898206898315,0.5435250215144523,224.95758106241487,-58.595445473773125,15.404982838789035,161.7182483825062,1001.246798061352,7.28164932884556
150487.36047105188,5.0,12.0,0.1,1.2514412268860222,0.028459880861433584,0.5435254219489649,224.95758307056346,-58.594780370013225,15.404807980283831,161.71819375766194,1001.2474071154758,7.282511594850575
150487.4391328899,5.0,12.0,0.1,1.2518923434785802,0.02845972129194152,0.5435238418426154,224.95760154451276,-58.59734448949881,15.405482097808706,161.71840617813172,1001.2457270412025,7.279974096151818
150487.4507687799,5.0,12.0,0.1,1.2516394620637223,0.02845969779781443,0.5435247817765618,224.95760426451446,-58.595787965560575,15.405072881284045,161.71827820048978,1001.2471027434029,7.281933564420797
150487.52158994816,5.0,12.0,0.1,1.2514334050839901,0.028459553997971287,0.5435256071636735,224.95762091275176,-58.59438849042695,15.404704953534008,161.71816412701338,1001.2487013158656,7.2841213061497
150487.4776634967,5.0,12.0,0.1,1.2510483793436127,0.0284596423504756,0.5435269780298448,224.9576106838572,-58.59215037686473,15.404116544302909,161.71797913098928,1001.2503160262364,7.286510762782427
150487.41663497832,5.0,12.0,0.1,1.2516251432404897,0.02845976703647657,0.5435248011977667,224.9575962484992,-58.59577422416009,15.405069268613536,161.7182765103592,1001.2469097492548,7.281709247293975
150487.44758963463,5.0,12.0,0.1,1.2518239196267233,0.028459704196614366,0.543524101335066,224.9576035237018,-58.59691198076496,15.40536838948943,161.71837070223677,1001.2461406021099,7.280555433048448
150487.34868486208,5.0,12.0,0.1,1.251566724503424,0.028459904857985885,0.5435249497015782,224.95758029239386,-58.59556568481997,15.40501444276607,161.71825822709403,1001.2466775779932,7.28148122996663
150487.25234486337,5.0,12.0,0.1,1.2494415326758823,0.02846008982461068,0.5435326568737373,224.95755887812257,-58.58290112838127,15.401684878957465,161.7172133143855,1001.2567283239661,7.296078541386123
150487.28154554372,5.0,12.0,0.1,1.2512374466640825,0.028460040688208066,0.5435260934682251,224.9575645668261,-58.593714869553104,15.404527855844616,161.71810473609062,1001.2478282227465,7.283239728217268
150487.21121900773,5.0,12.0,0.1,1.251578301902233,0.02846018371395076,0.5435247736575155,224.95754800820512,-58.59592973538818,15.405110153152956,161.71828595345593,1001.245548452437,7.280072009470587
150487.2557701665,5.0,12.0,0.1,1.2515791452063418,0.02846009334206312,0.543524813837897,224.95755847089407,-58.5958395840633,15.405086452000043,161.71827925945882,1001.2458910360039,7.280495151693231
150487.19689953636,5.0,12.0,0.1,1.2514234654918062,0.028460212668253937,0.5435253282804917,224.95754465605785,-58.59502254140088,15.40487164813447,161.7182110214389,1001.2462238322511,7.281065141679392
150487.24091117157,5.0,12.0,0.1,1.2515542669564008,0.028460123475387067,0.5435248907550629,224.95755498224733,-58.59572067327413,15.405055189866085,161.71826922516897,1001.2459017751477,7.280533708985786
150487.20284562602,5.0,12.0,0.1,1.2515542216913942,0.028460200691939663,0.5435248539447219,224.95754604260026,-58.59580179068487,15.405076515965908,161.71827528144922,1001.2456056320722,7.280167233368502
