datetime,valid,discharge_meas(L/min),temperature(C),precipitation(mm),doy,optimization_period,rain_fall(mm),snow_fall(mm),snow_melt(mm),snow_cover(mm),pET(mm),aET(mm),storage_soil(mm),storage_gw(mm),runoff(mm),percolation_gw(mm),discharge_sim(mm)
2020-07-01 00:00:00+00:00,False,,17.533333333333335,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 01:00:00+00:00,False,,16.73333333333333,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 02:00:00+00:00,False,,16.233333333333334,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 03:00:00+00:00,False,,16.3,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 04:00:00+00:00,False,,16.083333333333332,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 05:00:00+00:00,False,,17.266666666666666,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 06:00:00+00:00,False,,19.583333333333332,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 07:00:00+00:00,False,,21.45,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 08:00:00+00:00,False,,23.616666666666664,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 09:00:00+00:00,False,,26.016666666666666,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 10:00:00+00:00,False,,26.666666666666668,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 11:00:00+00:00,False,,23.483333333333334,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 12:00:00+00:00,False,,22.900000000000002,0.5,183,False,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 13:00:00+00:00,False,,24.75,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 14:00:00+00:00,False,,25.8,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 15:00:00+00:00,False,,24.683333333333334,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 16:00:00+00:00,False,,19.900000000000002,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 17:00:00+00:00,False,,19.05,3.2,183,False,3.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 18:00:00+00:00,False,,18.55,0.9,183,False,0.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 19:00:00+00:00,False,,17.883333333333333,0.2,183,False,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 20:00:00+00:00,False,,17.566666666666666,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 21:00:00+00:00,False,,17.650000000000002,0.0,183,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 22:00:00+00:00,False,,17.083333333333332,0.4,183,False,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 23:00:00+00:00,False,,16.716666666666665,0.7,183,False,0.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 00:00:00+00:00,False,,16.883333333333333,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 01:00:00+00:00,False,,16.599999999999998,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 02:00:00+00:00,False,,16.533333333333335,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 03:00:00+00:00,False,,16.583333333333332,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 04:00:00+00:00,False,,16.583333333333332,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 05:00:00+00:00,False,,17.116666666666664,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 06:00:00+00:00,False,,18.633333333333333,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 07:00:00+00:00,False,,20.400000000000002,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 08:00:00+00:00,False,,22.133333333333336,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 09:00:00+00:00,False,,23.633333333333336,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 10:00:00+00:00,False,,24.8,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 11:00:00+00:00,False,,25.666666666666668,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 12:00:00+00:00,False,,26.36666666666667,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 13:00:00+00:00,False,,25.5,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 14:00:00+00:00,False,,23.183333333333334,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 15:00:00+00:00,False,,20.983333333333334,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 16:00:00+00:00,False,,19.333333333333332,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 17:00:00+00:00,False,,18.5,0.1,184,False,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 18:00:00+00:00,False,,18.25,0.9,184,False,0.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 19:00:00+00:00,False,,17.483333333333334,0.3,184,False,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 20:00:00+00:00,False,,16.849999999999998,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 21:00:00+00:00,False,,16.683333333333334,0.3,184,False,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 22:00:00+00:00,False,,16.466666666666665,0.0,184,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 23:00:00+00:00,False,,16.233333333333334,0.2,184,False,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 00:00:00+00:00,False,,16.133333333333336,0.3,185,False,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 01:00:00+00:00,False,,16.05,0.1,185,False,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 02:00:00+00:00,False,,15.9,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 03:00:00+00:00,False,,15.633333333333333,0.1,185,False,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 04:00:00+00:00,False,,15.566666666666668,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 05:00:00+00:00,False,,15.549999999999999,0.1,185,False,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 06:00:00+00:00,False,,15.0,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 07:00:00+00:00,False,,15.383333333333333,0.1,185,False,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 08:00:00+00:00,False,,16.416666666666668,0.1,185,False,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 09:00:00+00:00,False,,17.849999999999998,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 10:00:00+00:00,False,,19.333333333333332,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 11:00:00+00:00,False,,20.05,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 12:00:00+00:00,False,,20.433333333333334,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 13:00:00+00:00,False,,21.333333333333332,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 14:00:00+00:00,False,,20.716666666666665,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 15:00:00+00:00,False,,20.083333333333332,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 16:00:00+00:00,False,,19.616666666666667,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 17:00:00+00:00,False,,19.183333333333334,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 18:00:00+00:00,False,,18.8,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 19:00:00+00:00,False,,17.883333333333333,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 20:00:00+00:00,False,,17.26666666666667,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 21:00:00+00:00,False,,16.533333333333335,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 22:00:00+00:00,False,,15.116666666666667,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 23:00:00+00:00,False,,14.0,0.0,185,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 00:00:00+00:00,False,,13.266666666666666,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 01:00:00+00:00,False,,13.583333333333334,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 02:00:00+00:00,False,,13.75,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 03:00:00+00:00,False,,13.799999999999999,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 04:00:00+00:00,False,,14.083333333333334,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 05:00:00+00:00,False,,14.75,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 06:00:00+00:00,False,,15.666666666666666,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 07:00:00+00:00,False,,17.566666666666666,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 08:00:00+00:00,False,,19.349999999999998,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 09:00:00+00:00,False,,20.966666666666665,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 10:00:00+00:00,False,,21.866666666666664,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 11:00:00+00:00,False,,22.75,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 12:00:00+00:00,False,,23.599999999999998,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 13:00:00+00:00,False,,24.150000000000002,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 14:00:00+00:00,False,,24.483333333333334,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 15:00:00+00:00,False,,24.583333333333332,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 16:00:00+00:00,False,,24.166666666666668,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 17:00:00+00:00,False,,23.016666666666666,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 18:00:00+00:00,False,,21.416666666666668,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 19:00:00+00:00,False,,20.933333333333334,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 20:00:00+00:00,False,,19.900000000000002,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 21:00:00+00:00,False,,18.25,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 22:00:00+00:00,False,,16.599999999999998,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 23:00:00+00:00,False,,15.933333333333332,0.0,186,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 00:00:00+00:00,False,,15.299999999999999,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 01:00:00+00:00,False,,14.733333333333334,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 02:00:00+00:00,False,,14.299999999999999,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 03:00:00+00:00,False,,13.633333333333333,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 04:00:00+00:00,False,,13.950000000000001,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 05:00:00+00:00,False,,15.6,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 06:00:00+00:00,False,,18.283333333333335,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 07:00:00+00:00,False,,20.266666666666666,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 08:00:00+00:00,False,,22.28333333333333,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 09:00:00+00:00,False,,23.916666666666668,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 10:00:00+00:00,False,,25.099999999999998,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 11:00:00+00:00,False,,25.900000000000002,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 12:00:00+00:00,False,,26.766666666666666,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 13:00:00+00:00,False,,27.433333333333334,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 14:00:00+00:00,False,,27.96666666666667,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 15:00:00+00:00,False,,27.866666666666664,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 16:00:00+00:00,False,,27.3,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 17:00:00+00:00,False,,26.166666666666668,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 18:00:00+00:00,False,,25.183333333333334,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 19:00:00+00:00,False,,23.766666666666666,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 20:00:00+00:00,False,,21.916666666666668,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 21:00:00+00:00,False,,19.583333333333332,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 22:00:00+00:00,False,,18.95,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05 23:00:00+00:00,False,,18.283333333333335,0.0,187,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 00:00:00+00:00,False,,18.166666666666668,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 01:00:00+00:00,False,,17.900000000000002,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 02:00:00+00:00,False,,17.116666666666667,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 03:00:00+00:00,False,,16.966666666666665,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 04:00:00+00:00,False,,17.349999999999998,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 05:00:00+00:00,False,,18.166666666666668,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 06:00:00+00:00,False,,20.016666666666666,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 07:00:00+00:00,False,,22.349999999999998,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 08:00:00+00:00,False,,23.816666666666666,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 09:00:00+00:00,False,,24.816666666666666,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 10:00:00+00:00,False,,25.5,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 11:00:00+00:00,False,,25.96666666666667,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 12:00:00+00:00,False,,23.900000000000002,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 13:00:00+00:00,False,,21.383333333333336,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 14:00:00+00:00,False,,21.75,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 15:00:00+00:00,False,,20.8,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 16:00:00+00:00,False,,20.716666666666665,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 17:00:00+00:00,False,,19.683333333333334,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 18:00:00+00:00,False,,19.349999999999998,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 19:00:00+00:00,False,,18.716666666666665,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 20:00:00+00:00,False,,17.2,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 21:00:00+00:00,False,,17.466666666666665,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 22:00:00+00:00,False,,17.033333333333335,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06 23:00:00+00:00,False,,16.683333333333334,0.0,188,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 00:00:00+00:00,False,,15.883333333333333,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 01:00:00+00:00,False,,15.116666666666667,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 02:00:00+00:00,False,,14.799999999999999,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 03:00:00+00:00,False,,13.549999999999999,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 04:00:00+00:00,False,,12.516666666666666,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 05:00:00+00:00,False,,12.683333333333332,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 06:00:00+00:00,False,,14.383333333333333,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 07:00:00+00:00,False,,15.9,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 08:00:00+00:00,False,,17.466666666666665,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 09:00:00+00:00,False,,19.616666666666667,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 10:00:00+00:00,False,,21.416666666666668,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 11:00:00+00:00,False,,22.233333333333334,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 12:00:00+00:00,False,,22.683333333333334,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 13:00:00+00:00,False,,23.333333333333332,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 14:00:00+00:00,False,,23.46666666666667,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 15:00:00+00:00,False,,23.233333333333334,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 16:00:00+00:00,False,,22.916666666666668,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 17:00:00+00:00,False,,21.349999999999998,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 18:00:00+00:00,False,,20.400000000000002,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 19:00:00+00:00,False,,19.016666666666666,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 20:00:00+00:00,False,,18.05,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 21:00:00+00:00,False,,16.466666666666665,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 22:00:00+00:00,False,,14.35,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07 23:00:00+00:00,False,,13.233333333333334,0.0,189,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 00:00:00+00:00,False,,13.466666666666667,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 01:00:00+00:00,False,,12.766666666666666,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 02:00:00+00:00,False,,12.5,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 03:00:00+00:00,False,,12.716666666666667,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 04:00:00+00:00,False,,12.866666666666667,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 05:00:00+00:00,False,,13.583333333333334,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 06:00:00+00:00,False,,16.283333333333335,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 07:00:00+00:00,False,,18.266666666666666,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 08:00:00+00:00,False,,20.283333333333335,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 09:00:00+00:00,False,,22.316666666666666,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08 10:00:00+00:00,False,,23.28333333333333,0.0,190,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
