method,metric,time,area,storage_capacity,residence_time,runoff_fraction,melting_rate,NSE,KGE,RMSE,Bias,PBias,MeanAbsErr,MaxAbsDiff,MaxPeakDiff
Evolution,NSE,20231208_1026,164709.83163329246,22.22625577585127,9.167911804235613,0.09409569225261019,2.779459258693175,-0.3978691613476719,0.41322741846189426,269.83826122105825,-59.93531590899472,15.757240269275286,189.08477656651357,1484.7069420412136,491.24235870788016
Evolution,NSE,20231208_1026,135813.536621517,22.87723477042672,10.984985254855504,0.08878494370452805,2.528089912103333,-0.1698038507834465,0.45738433726772487,246.8463961242693,-112.03094785428284,29.453395484141602,186.45764861617891,971.1734595315544,-37.82492475835943
