datetime,valid,temperature(C),discharge(L/min)
2022-11-13 00:00:00+00:00,1.0,6.021689497716895,342.91324200913243
2022-11-20 00:00:00+00:00,1.0,5.800297619047619,356.89186507936506
2022-11-27 00:00:00+00:00,1.0,5.4164682539682545,364.04523809523806
2022-12-04 00:00:00+00:00,1.0,5.318551587301588,359.41855158730164
2022-12-11 00:00:00+00:00,1.0,5.049404761904762,349.5279761904762
2022-12-18 00:00:00+00:00,1.0,4.8694444444444445,335.0811507936508
2022-12-25 00:00:00+00:00,1.0,5.163194444444445,319.7729166666666
2023-01-01 00:00:00+00:00,1.0,5.034821428571429,309.09315476190477
2023-01-08 00:00:00+00:00,1.0,5.102876984126984,301.54325396825396
2023-01-15 00:00:00+00:00,1.0,4.845238095238095,286.7454365079365
2023-01-22 00:00:00+00:00,1.0,4.639186507936508,274.487003968254
2023-01-29 00:00:00+00:00,1.0,4.576984126984128,260.16021825396825
2023-02-05 00:00:00+00:00,1.0,4.675595238095238,246.29255952380953
2023-02-12 00:00:00+00:00,1.0,4.44265873015873,233.71021825396824
2023-02-19 00:00:00+00:00,1.0,4.754960317460317,223.90367063492062
2023-02-26 00:00:00+00:00,1.0,4.90297619047619,217.65128968253967
2023-03-05 00:00:00+00:00,1.0,4.722916666666666,214.5730158730159
2023-03-12 00:00:00+00:00,1.0,5.011111111111111,214.34980158730158
2023-03-19 00:00:00+00:00,1.0,5.181349206349206,212.94791666666666
2023-03-26 00:00:00+00:00,1.0,5.609325396825397,219.05644841269842
2023-04-02 00:00:00+00:00,1.0,5.458730158730158,241.28650793650792
2023-04-09 00:00:00+00:00,1.0,5.341765873015873,314.05843253968254
2023-04-16 00:00:00+00:00,1.0,5.504365079365079,336.7786706349207
2023-04-23 00:00:00+00:00,1.0,5.648091603053435,340.8642748091603
