datetime,valid,discharge(L/min),temperature(C),precipitation(mm)
2020-09-13 08:00:00+00:00,False,,20.0,0.0
2020-09-13 09:00:00+00:00,False,,21.05,0.3
2020-09-13 10:00:00+00:00,False,,22.150000000000002,5.9
2020-09-13 11:00:00+00:00,False,,23.71666666666667,1.5
2020-09-13 12:00:00+00:00,False,,24.900000000000002,0.0
2020-09-13 13:00:00+00:00,False,,25.316666666666666,0.0
2020-09-13 14:00:00+00:00,False,,25.166666666666668,0.0
2020-09-13 15:00:00+00:00,False,,22.05,0.0
2020-09-13 16:00:00+00:00,False,,20.95,0.0
2020-09-13 17:00:00+00:00,False,,20.183333333333334,0.0
2020-09-13 18:00:00+00:00,False,,19.21666666666667,0.0
2020-09-13 19:00:00+00:00,False,,18.633333333333333,0.0
2020-09-13 20:00:00+00:00,False,,19.283333333333335,0.0
2020-09-13 21:00:00+00:00,False,,18.233333333333334,0.0
2020-09-13 22:00:00+00:00,False,,18.283333333333335,0.0
2020-09-13 23:00:00+00:00,False,,18.01666666666667,0.0
2020-09-14 00:00:00+00:00,False,,17.816666666666666,0.0
2020-09-14 01:00:00+00:00,False,,17.466666666666665,0.0
2020-09-14 02:00:00+00:00,False,,16.516666666666666,0.0
2020-09-14 03:00:00+00:00,False,,15.933333333333332,0.0
2020-09-14 04:00:00+00:00,False,,15.783333333333333,0.0
2020-09-14 05:00:00+00:00,False,,15.716666666666667,0.0
2020-09-14 06:00:00+00:00,False,,17.099999999999998,0.0
2020-09-14 07:00:00+00:00,False,,18.433333333333334,0.0
2020-09-14 08:00:00+00:00,False,,19.8,0.0
2020-09-14 09:00:00+00:00,False,,21.400000000000002,0.3
2020-09-14 10:00:00+00:00,False,,22.266666666666666,0.5
2020-09-14 11:00:00+00:00,False,,23.183333333333334,0.0
2020-09-14 12:00:00+00:00,False,,23.96666666666667,0.0
2020-09-14 13:00:00+00:00,False,,24.5,0.0
2020-09-14 14:00:00+00:00,False,,23.849999999999998,0.0
2020-09-14 15:00:00+00:00,False,,22.066666666666666,0.0
2020-09-14 16:00:00+00:00,False,,20.983333333333334,0.0
2020-09-14 17:00:00+00:00,False,,20.116666666666667,0.0
2020-09-14 18:00:00+00:00,False,,19.3,0.0
2020-09-14 19:00:00+00:00,False,,19.516666666666666,0.0
2020-09-14 20:00:00+00:00,False,,18.916666666666668,0.0
2020-09-14 21:00:00+00:00,False,,19.016666666666666,0.0
2020-09-14 22:00:00+00:00,False,,18.533333333333335,0.0
2020-09-14 23:00:00+00:00,False,,18.483333333333334,0.0
2020-09-15 00:00:00+00:00,False,,18.2,0.0
2020-09-15 01:00:00+00:00,False,,18.416666666666668,0.0
2020-09-15 02:00:00+00:00,False,,18.116666666666664,0.0
2020-09-15 03:00:00+00:00,False,,17.45,0.0
2020-09-15 04:00:00+00:00,False,,16.966666666666665,0.0
2020-09-15 05:00:00+00:00,False,,17.583333333333332,0.0
2020-09-15 06:00:00+00:00,False,,19.849999999999998,0.0
2020-09-15 07:00:00+00:00,False,,21.166666666666668,0.0
2020-09-15 08:00:00+00:00,False,,22.383333333333336,0.0
2020-09-15 09:00:00+00:00,False,,22.866666666666664,0.0
2020-09-15 10:00:00+00:00,False,,23.71666666666667,0.0
2020-09-15 11:00:00+00:00,False,,24.599999999999998,0.0
2020-09-15 12:00:00+00:00,False,,25.066666666666666,0.0
2020-09-15 13:00:00+00:00,False,,24.95,0.0
2020-09-15 14:00:00+00:00,False,,25.599999999999998,0.0
2020-09-15 15:00:00+00:00,False,,22.45,0.0
2020-09-15 16:00:00+00:00,False,,21.75,0.0
2020-09-15 17:00:00+00:00,False,,20.783333333333335,0.0
2020-09-15 18:00:00+00:00,False,,19.266666666666666,0.0
2020-09-15 19:00:00+00:00,False,,19.15,0.0
2020-09-15 20:00:00+00:00,False,,18.666666666666668,0.0
2020-09-15 21:00:00+00:00,False,,18.96666666666667,0.0
2020-09-15 22:00:00+00:00,False,,18.366666666666667,0.0
2020-09-15 23:00:00+00:00,False,,18.683333333333334,0.0
2020-09-16 00:00:00+00:00,False,,18.900000000000002,0.0
2020-09-16 01:00:00+00:00,False,,18.599999999999998,0.0
2020-09-16 02:00:00+00:00,False,,18.433333333333334,0.0
2020-09-16 03:00:00+00:00,False,,17.516666666666666,0.0
2020-09-16 04:00:00+00:00,False,,18.566666666666666,0.0
2020-09-16 05:00:00+00:00,False,,18.866666666666667,0.0
2020-09-16 06:00:00+00:00,False,,19.283333333333335,0.0
2020-09-16 07:00:00+00:00,False,,21.933333333333334,0.0
2020-09-16 08:00:00+00:00,False,,22.483333333333334,0.0
2020-09-16 09:00:00+00:00,False,,23.0,0.0
2020-09-16 10:00:00+00:00,False,,22.900000000000002,0.0
2020-09-16 11:00:00+00:00,False,,23.566666666666666,0.0
2020-09-16 12:00:00+00:00,False,,24.650000000000002,0.0
2020-09-16 13:00:00+00:00,False,,22.55,0.0
2020-09-16 14:00:00+00:00,False,,23.133333333333336,0.0
2020-09-16 15:00:00+00:00,False,,21.400000000000002,0.0
2020-09-16 16:00:00+00:00,False,,20.6,0.0
2020-09-16 17:00:00+00:00,False,,20.683333333333334,0.0
2020-09-16 18:00:00+00:00,False,,19.419999999999998,0.0
2020-09-16 19:00:00+00:00,False,,19.266666666666666,0.0
2020-09-16 20:00:00+00:00,False,,18.866666666666667,0.0
2020-09-16 21:00:00+00:00,False,,18.383333333333333,0.0
2020-09-16 22:00:00+00:00,False,,18.316666666666666,0.0
2020-09-16 23:00:00+00:00,False,,17.716666666666665,0.0
2020-09-17 00:00:00+00:00,False,,17.349999999999998,0.0
2020-09-17 01:00:00+00:00,False,,17.4,0.0
2020-09-17 02:00:00+00:00,False,,16.616666666666667,0.0
2020-09-17 03:00:00+00:00,False,,16.733333333333334,0.0
2020-09-17 04:00:00+00:00,False,,16.95,0.0
2020-09-17 05:00:00+00:00,False,,17.083333333333332,0.0
2020-09-17 06:00:00+00:00,False,,16.900000000000002,0.0
2020-09-17 07:00:00+00:00,False,,17.483333333333334,0.0
2020-09-17 08:00:00+00:00,False,,19.033333333333335,0.0
2020-09-17 09:00:00+00:00,False,,20.266666666666666,0.0
2020-09-17 10:00:00+00:00,False,,21.583333333333332,0.0
2020-09-17 11:00:00+00:00,False,,22.766666666666666,0.0
2020-09-17 12:00:00+00:00,False,,23.683333333333334,0.0
2020-09-17 13:00:00+00:00,False,,23.866666666666664,0.0
2020-09-17 14:00:00+00:00,False,,23.95,0.0
2020-09-17 15:00:00+00:00,False,,22.2,0.0
2020-09-17 16:00:00+00:00,False,,21.5,0.0
2020-09-17 17:00:00+00:00,False,,20.966666666666665,0.0
2020-09-17 18:00:00+00:00,False,,20.266666666666666,0.0
2020-09-17 19:00:00+00:00,False,,19.2,0.0
2020-09-17 20:00:00+00:00,False,,18.566666666666666,0.0
2020-09-17 21:00:00+00:00,False,,17.666666666666668,0.0
2020-09-17 22:00:00+00:00,False,,17.150000000000002,0.0
2020-09-17 23:00:00+00:00,False,,16.883333333333333,0.0
2020-09-18 00:00:00+00:00,False,,16.283333333333335,0.0
2020-09-18 01:00:00+00:00,False,,15.866666666666667,0.0
2020-09-18 02:00:00+00:00,False,,15.683333333333332,0.0
2020-09-18 03:00:00+00:00,False,,15.35,0.0
2020-09-18 04:00:00+00:00,False,,15.283333333333333,0.0
2020-09-18 05:00:00+00:00,False,,15.25,0.0
2020-09-18 06:00:00+00:00,False,,16.2,0.0
2020-09-18 07:00:00+00:00,False,,16.433333333333334,0.0
2020-09-18 08:00:00+00:00,False,,17.21666666666667,0.0
2020-09-18 09:00:00+00:00,False,,18.166666666666668,0.0
2020-09-18 10:00:00+00:00,False,,19.283333333333335,0.0
2020-09-18 11:00:00+00:00,False,,20.516666666666666,0.0
2020-09-18 12:00:00+00:00,False,,21.233333333333334,0.0
2020-09-18 13:00:00+00:00,False,,21.233333333333334,0.0
2020-09-18 14:00:00+00:00,False,,20.533333333333335,0.0
2020-09-18 15:00:00+00:00,False,,19.816666666666666,0.0
2020-09-18 16:00:00+00:00,False,,18.599999999999998,0.0
2020-09-18 17:00:00+00:00,False,,17.566666666666666,0.0
2020-09-18 18:00:00+00:00,False,,16.633333333333333,0.0
2020-09-18 19:00:00+00:00,False,,16.166666666666668,0.0
2020-09-18 20:00:00+00:00,False,,15.816666666666668,0.0
2020-09-18 21:00:00+00:00,False,,15.433333333333332,0.0
2020-09-18 22:00:00+00:00,False,,15.283333333333333,0.0
2020-09-18 23:00:00+00:00,False,,15.166666666666666,0.0
2020-09-19 00:00:00+00:00,False,,15.033333333333333,0.0
2020-09-19 01:00:00+00:00,False,,15.166666666666666,0.0
2020-09-19 02:00:00+00:00,False,,14.700000000000001,0.0
2020-09-19 03:00:00+00:00,False,,14.299999999999999,0.0
2020-09-19 04:00:00+00:00,False,,14.016666666666666,0.0
2020-09-19 05:00:00+00:00,False,,13.916666666666666,0.0
2020-09-19 06:00:00+00:00,False,,13.75,0.0
2020-09-19 07:00:00+00:00,False,,13.816666666666668,0.0
2020-09-19 08:00:00+00:00,False,,14.216666666666667,0.0
2020-09-19 09:00:00+00:00,False,,14.533333333333333,0.0
2020-09-19 10:00:00+00:00,False,,14.950000000000001,0.0
2020-09-19 11:00:00+00:00,False,,16.233333333333334,0.0
2020-09-19 12:00:00+00:00,False,,17.516666666666666,0.0
2020-09-19 13:00:00+00:00,False,,18.466666666666665,0.0
2020-09-19 14:00:00+00:00,False,,19.150000000000002,0.0
2020-09-19 15:00:00+00:00,False,,18.400000000000002,0.0
2020-09-19 16:00:00+00:00,False,,17.616666666666667,0.0
2020-09-19 17:00:00+00:00,False,,17.033333333333335,0.0
2020-09-19 18:00:00+00:00,False,,16.8,0.0
2020-09-19 19:00:00+00:00,False,,16.883333333333333,0.0
2020-09-19 20:00:00+00:00,False,,16.683333333333334,0.0
2020-09-19 21:00:00+00:00,False,,16.416666666666668,0.0
2020-09-19 22:00:00+00:00,False,,16.366666666666667,0.0
2020-09-19 23:00:00+00:00,False,,15.833333333333334,0.0
2020-09-20 00:00:00+00:00,False,,15.816666666666668,0.0
2020-09-20 01:00:00+00:00,False,,15.366666666666667,0.0
2020-09-20 02:00:00+00:00,False,,15.416666666666666,0.0
2020-09-20 03:00:00+00:00,False,,15.166666666666666,0.0
2020-09-20 04:00:00+00:00,False,,14.549999999999999,0.0
2020-09-20 05:00:00+00:00,False,,14.283333333333333,0.0
2020-09-20 06:00:00+00:00,False,,14.916666666666666,0.0
2020-09-20 07:00:00+00:00,False,,16.066666666666666,0.0
2020-09-20 08:00:00+00:00,False,,16.816666666666666,0.0
2020-09-20 09:00:00+00:00,False,,18.5,0.0
2020-09-20 10:00:00+00:00,False,,20.183333333333334,0.0
2020-09-20 11:00:00+00:00,False,,20.95,0.0
2020-09-20 12:00:00+00:00,False,,21.133333333333333,0.0
2020-09-20 13:00:00+00:00,False,,20.933333333333334,0.0
2020-09-20 14:00:00+00:00,False,,20.683333333333334,0.0
2020-09-20 15:00:00+00:00,False,,19.916666666666668,0.0
2020-09-20 16:00:00+00:00,False,,19.95,0.0
2020-09-20 17:00:00+00:00,False,,19.133333333333333,0.0
2020-09-20 18:00:00+00:00,False,,18.816666666666666,0.0
2020-09-20 19:00:00+00:00,False,,17.933333333333334,0.0
2020-09-20 20:00:00+00:00,False,,17.900000000000002,0.0
2020-09-20 21:00:00+00:00,False,,17.416666666666668,0.0
2020-09-20 22:00:00+00:00,False,,17.46666666666667,0.0
2020-09-20 23:00:00+00:00,False,,16.316666666666666,0.0
2020-09-21 00:00:00+00:00,False,,16.683333333333334,0.0
2020-09-21 01:00:00+00:00,False,,15.266666666666666,0.0
2020-09-21 02:00:00+00:00,False,,15.049999999999999,0.0
2020-09-21 03:00:00+00:00,False,,14.85,0.0
2020-09-21 04:00:00+00:00,False,,14.950000000000001,0.0
2020-09-21 05:00:00+00:00,False,,14.6,0.0
2020-09-21 06:00:00+00:00,False,,15.433333333333332,0.0
2020-09-21 07:00:00+00:00,False,,16.466666666666665,0.0
2020-09-21 08:00:00+00:00,False,,17.683333333333334,0.0
2020-09-21 09:00:00+00:00,False,,18.849999999999998,0.0
2020-09-21 10:00:00+00:00,False,,20.266666666666666,0.0
2020-09-21 11:00:00+00:00,False,,20.900000000000002,0.0
2020-09-21 12:00:00+00:00,False,,20.5,0.0
2020-09-21 13:00:00+00:00,False,,20.75,0.0
2020-09-21 14:00:00+00:00,False,,20.650000000000002,0.0
2020-09-21 15:00:00+00:00,False,,20.23333333333333,0.0
2020-09-21 16:00:00+00:00,False,,19.083333333333332,0.0
2020-09-21 17:00:00+00:00,False,,18.266666666666666,0.0
2020-09-21 18:00:00+00:00,False,,17.849999999999998,0.0
2020-09-21 19:00:00+00:00,False,,18.3,0.0
2020-09-21 20:00:00+00:00,False,,16.916666666666668,1.1
2020-09-21 21:00:00+00:00,False,,15.65,0.5
2020-09-21 22:00:00+00:00,False,,14.950000000000001,0.0
2020-09-21 23:00:00+00:00,False,,16.816666666666666,0.0
2020-09-22 00:00:00+00:00,False,,17.683333333333334,0.0
2020-09-22 01:00:00+00:00,False,,15.266666666666666,0.0
2020-09-22 02:00:00+00:00,False,,14.75,0.0
2020-09-22 03:00:00+00:00,False,,15.483333333333334,0.0
2020-09-22 04:00:00+00:00,False,,15.516666666666666,0.0
2020-09-22 05:00:00+00:00,False,,15.266666666666666,0.0
2020-09-22 06:00:00+00:00,False,,16.133333333333333,0.0
2020-09-22 07:00:00+00:00,False,,18.116666666666667,0.0
2020-09-22 08:00:00+00:00,False,,19.2,0.0
2020-09-22 09:00:00+00:00,False,,19.7,0.0
2020-09-22 10:00:00+00:00,False,,19.866666666666667,0.0
2020-09-22 11:00:00+00:00,False,,20.816666666666666,0.0
2020-09-22 12:00:00+00:00,False,,20.366666666666667,0.0
2020-09-22 13:00:00+00:00,False,,20.25,0.0
2020-09-22 14:00:00+00:00,False,,20.08,0.0
2020-09-22 15:00:00+00:00,False,,19.22,0.0
2020-09-22 16:00:00+00:00,False,,18.783333333333335,0.0
2020-09-22 17:00:00+00:00,False,,17.966666666666665,0.0
2020-09-22 18:00:00+00:00,False,,17.966666666666665,0.0
2020-09-22 19:00:00+00:00,False,,16.966666666666665,0.1
2020-09-22 20:00:00+00:00,False,,16.033333333333335,0.0
2020-09-22 21:00:00+00:00,False,,15.65,0.0
2020-09-22 22:00:00+00:00,False,,15.733333333333334,0.0
2020-09-22 23:00:00+00:00,False,,15.700000000000001,0.0
2020-09-23 00:00:00+00:00,False,,15.466666666666667,0.0
2020-09-23 01:00:00+00:00,False,,15.5,0.0
2020-09-23 02:00:00+00:00,False,,14.866666666666667,0.0
2020-09-23 03:00:00+00:00,False,,14.450000000000001,0.0
2020-09-23 04:00:00+00:00,False,,14.316666666666668,0.3
2020-09-23 05:00:00+00:00,False,,14.200000000000001,0.0
2020-09-23 06:00:00+00:00,False,,14.466666666666667,0.0
2020-09-23 07:00:00+00:00,False,,14.9,0.0
2020-09-23 08:00:00+00:00,False,,16.066666666666666,0.0
2020-09-23 09:00:00+00:00,False,,16.766666666666666,0.0
2020-09-23 10:00:00+00:00,False,,17.283333333333335,0.0
2020-09-23 11:00:00+00:00,False,,18.150000000000002,0.0
2020-09-23 12:00:00+00:00,False,,17.51666666666667,0.0
2020-09-23 13:00:00+00:00,False,,16.766666666666666,0.0
2020-09-23 14:00:00+00:00,False,,17.133333333333333,0.1
2020-09-23 15:00:00+00:00,False,,17.366666666666667,0.0
2020-09-23 16:00:00+00:00,False,,16.9,0.0
2020-09-23 17:00:00+00:00,False,,15.683333333333332,0.5
2020-09-23 18:00:00+00:00,False,,15.450000000000001,0.0
2020-09-23 19:00:00+00:00,False,,15.85,0.0
2020-09-23 20:00:00+00:00,False,,15.75,0.0
2020-09-23 21:00:00+00:00,False,,15.25,0.0
2020-09-23 22:00:00+00:00,False,,15.333333333333334,0.0
2020-09-23 23:00:00+00:00,False,,14.566666666666668,0.0
2020-09-24 00:00:00+00:00,False,,14.299999999999999,0.0
2020-09-24 01:00:00+00:00,False,,15.733333333333334,0.0
2020-09-24 02:00:00+00:00,False,,15.216666666666667,0.0
2020-09-24 03:00:00+00:00,False,,14.383333333333333,0.0
2020-09-24 04:00:00+00:00,False,,15.116666666666667,0.0
2020-09-24 05:00:00+00:00,False,,15.283333333333333,0.0
2020-09-24 06:00:00+00:00,False,,15.25,0.0
2020-09-24 07:00:00+00:00,False,,15.083333333333334,0.0
2020-09-24 08:00:00+00:00,False,,15.6,0.0
2020-09-24 09:00:00+00:00,False,,16.866666666666667,0.0
2020-09-24 10:00:00+00:00,False,,17.616666666666667,0.0
2020-09-24 11:00:00+00:00,False,,18.283333333333335,0.0
2020-09-24 12:00:00+00:00,False,,19.566666666666666,0.0
2020-09-24 13:00:00+00:00,False,,18.95,0.0
2020-09-24 14:00:00+00:00,False,,17.966666666666665,0.0
2020-09-24 15:00:00+00:00,False,,17.983333333333334,0.1
2020-09-24 16:00:00+00:00,False,,16.883333333333333,0.0
2020-09-24 17:00:00+00:00,False,,16.416666666666668,0.0
2020-09-24 18:00:00+00:00,False,,17.599999999999998,0.0
2020-09-24 19:00:00+00:00,False,,15.766666666666666,0.1
2020-09-24 20:00:00+00:00,False,,13.483333333333334,4.6
2020-09-24 21:00:00+00:00,False,,12.966666666666667,6.1
2020-09-24 22:00:00+00:00,False,,12.549999999999999,2.7
2020-09-24 23:00:00+00:00,False,,11.966666666666667,4.9
2020-09-25 00:00:00+00:00,False,,11.916666666666666,1.2
2020-09-25 01:00:00+00:00,False,,11.816666666666668,2.9
2020-09-25 02:00:00+00:00,False,,11.633333333333333,1.9
2020-09-25 03:00:00+00:00,False,,11.5,0.0
2020-09-25 04:00:00+00:00,False,,10.833333333333334,0.0
2020-09-25 05:00:00+00:00,False,,8.950000000000001,3.9
2020-09-25 06:00:00+00:00,False,,8.0,4.4
2020-09-25 07:00:00+00:00,False,,7.166666666666667,2.6
2020-09-25 08:00:00+00:00,False,,7.216666666666666,3.9
2020-09-25 09:00:00+00:00,False,,6.933333333333334,1.8
2020-09-25 10:00:00+00:00,False,,6.333333333333333,0.7
2020-09-25 11:00:00+00:00,False,,5.616666666666667,1.4
2020-09-25 12:00:00+00:00,False,,4.74,1.9
2020-09-25 13:00:00+00:00,False,,4.2,3.0
2020-09-25 14:00:00+00:00,False,,4.133333333333334,0.5
2020-09-25 15:00:00+00:00,False,,4.683333333333334,0.0
2020-09-25 16:00:00+00:00,False,,4.816666666666666,0.0
2020-09-25 17:00:00+00:00,False,,5.0,0.6
2020-09-25 18:00:00+00:00,False,,5.1499999999999995,0.9
2020-09-25 19:00:00+00:00,False,,5.416666666666667,0.0
2020-09-25 20:00:00+00:00,False,,5.316666666666666,3.8
2020-09-25 21:00:00+00:00,False,,5.516666666666667,0.6
2020-09-25 22:00:00+00:00,False,,5.8999999999999995,0.1
2020-09-25 23:00:00+00:00,False,,5.933333333333334,2.4
2020-09-26 00:00:00+00:00,False,,5.983333333333333,3.6
2020-09-26 01:00:00+00:00,False,,6.0,2.2
2020-09-26 02:00:00+00:00,False,,6.116666666666667,3.7
2020-09-26 03:00:00+00:00,False,,6.066666666666666,1.1
2020-09-26 04:00:00+00:00,False,,5.716666666666666,2.8
2020-09-26 05:00:00+00:00,False,,5.633333333333333,2.8
2020-09-26 06:00:00+00:00,False,,5.483333333333333,2.7
2020-09-26 07:00:00+00:00,False,,5.783333333333334,0.7
2020-09-26 08:00:00+00:00,False,,5.783333333333334,0.1
2020-09-26 09:00:00+00:00,False,,6.083333333333333,0.1
2020-09-26 10:00:00+00:00,False,,6.283333333333334,0.0
2020-09-26 11:00:00+00:00,False,,6.783333333333334,0.0
2020-09-26 12:00:00+00:00,False,,6.983333333333333,0.0
2020-09-26 13:00:00+00:00,False,,6.5,0.2
2020-09-26 14:00:00+00:00,False,,6.266666666666667,0.2
2020-09-26 15:00:00+00:00,False,,6.133333333333333,0.3
2020-09-26 16:00:00+00:00,False,,6.45,0.0
2020-09-26 17:00:00+00:00,False,,6.25,0.0
2020-09-26 18:00:00+00:00,False,,6.166666666666667,0.0
2020-09-26 19:00:00+00:00,False,,6.1000000000000005,0.0
2020-09-26 20:00:00+00:00,False,,5.566666666666666,0.0
2020-09-26 21:00:00+00:00,False,,5.8999999999999995,0.0
2020-09-26 22:00:00+00:00,False,,6.133333333333333,0.0
2020-09-26 23:00:00+00:00,False,,6.366666666666667,0.0
2020-09-27 00:00:00+00:00,False,,6.5,0.0
2020-09-27 01:00:00+00:00,False,,6.416666666666667,0.0
2020-09-27 02:00:00+00:00,False,,6.666666666666667,0.0
2020-09-27 03:00:00+00:00,False,,6.25,0.0
2020-09-27 04:00:00+00:00,False,,6.25,0.0
2020-09-27 05:00:00+00:00,False,,6.3500000000000005,0.0
2020-09-27 06:00:00+00:00,False,,6.3999999999999995,0.0
2020-09-27 07:00:00+00:00,False,,7.8500000000000005,0.0
2020-09-27 08:00:00+00:00,False,,9.083333333333334,0.0
2020-09-27 09:00:00+00:00,False,,10.700000000000001,0.0
2020-09-27 10:00:00+00:00,False,,10.383333333333333,0.0
2020-09-27 11:00:00+00:00,False,,11.700000000000001,0.0
2020-09-27 12:00:00+00:00,False,,12.266666666666666,0.0
2020-09-27 13:00:00+00:00,False,,12.950000000000001,0.0
2020-09-27 14:00:00+00:00,False,,11.016666666666666,0.0
2020-09-27 15:00:00+00:00,False,,8.916666666666666,0.0
2020-09-27 16:00:00+00:00,False,,8.466666666666667,0.0
2020-09-27 17:00:00+00:00,False,,8.116666666666667,0.0
2020-09-27 18:00:00+00:00,False,,8.25,0.0
2020-09-27 19:00:00+00:00,False,,8.733333333333333,0.0
2020-09-27 20:00:00+00:00,False,,8.6,0.0
2020-09-27 21:00:00+00:00,False,,8.166666666666666,0.0
2020-09-27 22:00:00+00:00,False,,7.983333333333333,0.0
2020-09-27 23:00:00+00:00,False,,7.833333333333333,0.0
2020-09-28 00:00:00+00:00,False,,7.733333333333333,0.0
2020-09-28 01:00:00+00:00,False,,7.883333333333333,0.0
2020-09-28 02:00:00+00:00,False,,7.55,0.0
2020-09-28 03:00:00+00:00,False,,7.466666666666666,0.0
2020-09-28 04:00:00+00:00,False,,6.8999999999999995,0.0
2020-09-28 05:00:00+00:00,False,,7.266666666666667,0.0
2020-09-28 06:00:00+00:00,False,,7.433333333333334,0.0
2020-09-28 07:00:00+00:00,False,,7.816666666666666,0.0
2020-09-28 08:00:00+00:00,False,,8.166666666666666,0.2
2020-09-28 09:00:00+00:00,False,,8.766666666666667,0.0
2020-09-28 10:00:00+00:00,False,,10.549999999999999,0.0
2020-09-28 11:00:00+00:00,False,,11.616666666666667,0.0
2020-09-28 12:00:00+00:00,False,,11.183333333333332,0.0
2020-09-28 13:00:00+00:00,False,,11.416666666666666,0.0
2020-09-28 14:00:00+00:00,False,,11.5,0.0
2020-09-28 15:00:00+00:00,False,,10.816666666666668,0.0
2020-09-28 16:00:00+00:00,False,,9.783333333333333,0.0
2020-09-28 17:00:00+00:00,False,,9.683333333333334,0.0
2020-09-28 18:00:00+00:00,False,,10.4,0.0
2020-09-28 19:00:00+00:00,False,,9.5,0.0
2020-09-28 20:00:00+00:00,False,,9.433333333333334,0.0
2020-09-28 21:00:00+00:00,False,,9.5,0.4
2020-09-28 22:00:00+00:00,False,,8.933333333333334,0.2
2020-09-28 23:00:00+00:00,False,,8.766666666666667,0.4
2020-09-29 00:00:00+00:00,False,,8.516666666666667,0.3
2020-09-29 01:00:00+00:00,False,,8.483333333333333,0.7
2020-09-29 02:00:00+00:00,False,,8.633333333333333,0.6
2020-09-29 03:00:00+00:00,False,,8.366666666666667,0.7
2020-09-29 04:00:00+00:00,False,,8.3,0.5
2020-09-29 05:00:00+00:00,False,,8.200000000000001,0.2
2020-09-29 06:00:00+00:00,False,,8.450000000000001,0.5
2020-09-29 07:00:00+00:00,False,,8.483333333333333,0.0
2020-09-29 08:00:00+00:00,False,,8.783333333333333,0.0
2020-09-29 09:00:00+00:00,False,,9.5,0.0
2020-09-29 10:00:00+00:00,False,,9.866666666666667,0.1
2020-09-29 11:00:00+00:00,False,,9.783333333333333,0.0
2020-09-29 12:00:00+00:00,False,,9.700000000000001,0.1
2020-09-29 13:00:00+00:00,False,,10.049999999999999,0.0
2020-09-29 14:00:00+00:00,False,,10.566666666666666,0.0
2020-09-29 15:00:00+00:00,False,,10.683333333333332,0.0
2020-09-29 16:00:00+00:00,False,,10.216666666666667,0.0
2020-09-29 17:00:00+00:00,False,,9.940000000000001,0.0
2020-09-29 18:00:00+00:00,False,,9.916666666666666,0.0
2020-09-29 19:00:00+00:00,False,,9.983333333333333,0.0
2020-09-29 20:00:00+00:00,False,,10.049999999999999,0.0
2020-09-29 21:00:00+00:00,False,,10.083333333333334,0.0
2020-09-29 22:00:00+00:00,False,,10.116666666666665,0.0
2020-09-29 23:00:00+00:00,False,,10.133333333333333,0.0
2020-09-30 00:00:00+00:00,False,,10.466666666666667,0.0
2020-09-30 01:00:00+00:00,False,,9.733333333333333,0.0
2020-09-30 02:00:00+00:00,False,,9.549999999999999,0.0
2020-09-30 03:00:00+00:00,False,,9.166666666666666,0.0
2020-09-30 04:00:00+00:00,False,,9.049999999999999,0.0
2020-09-30 05:00:00+00:00,False,,8.983333333333333,0.0
2020-09-30 06:00:00+00:00,False,,10.016666666666666,0.0
2020-09-30 07:00:00+00:00,False,,11.016666666666666,0.0
2020-09-30 08:00:00+00:00,False,,12.166666666666666,0.0
2020-09-30 09:00:00+00:00,False,,13.25,0.0
2020-09-30 10:00:00+00:00,False,,14.183333333333332,0.0
2020-09-30 11:00:00+00:00,False,,15.016666666666666,0.0
2020-09-30 12:00:00+00:00,False,,16.150000000000002,0.0
2020-09-30 13:00:00+00:00,False,,16.53333333333333,0.0
2020-09-30 14:00:00+00:00,False,,14.6,0.0
2020-09-30 15:00:00+00:00,False,,14.066666666666668,0.0
2020-09-30 16:00:00+00:00,False,,13.5,0.0
2020-09-30 17:00:00+00:00,False,,12.74,0.0
2020-09-30 18:00:00+00:00,False,,13.283333333333333,0.0
2020-09-30 19:00:00+00:00,False,,12.616666666666667,0.0
2020-09-30 20:00:00+00:00,False,,11.683333333333332,0.0
2020-09-30 21:00:00+00:00,False,,11.016666666666666,0.0
2020-09-30 22:00:00+00:00,False,,11.066666666666668,0.0
2020-09-30 23:00:00+00:00,False,,11.766666666666666,0.0
2020-10-01 00:00:00+00:00,False,,10.116666666666667,0.0
2020-10-01 01:00:00+00:00,False,,9.9,0.0
2020-10-01 02:00:00+00:00,False,,11.016666666666666,0.0
2020-10-01 03:00:00+00:00,False,,9.716666666666667,0.0
2020-10-01 04:00:00+00:00,False,,9.1,0.0
2020-10-01 05:00:00+00:00,False,,9.016666666666667,0.0
2020-10-01 06:00:00+00:00,False,,10.6,0.0
2020-10-01 07:00:00+00:00,False,,11.433333333333332,0.0
2020-10-01 08:00:00+00:00,False,,11.216666666666667,0.0
2020-10-01 09:00:00+00:00,False,,13.083333333333334,0.0
2020-10-01 10:00:00+00:00,False,,14.700000000000001,0.0
2020-10-01 11:00:00+00:00,False,,15.066666666666668,0.0
2020-10-01 12:00:00+00:00,False,,15.766666666666666,0.0
2020-10-01 13:00:00+00:00,False,,16.733333333333334,0.0
2020-10-01 14:00:00+00:00,False,,15.883333333333335,0.0
2020-10-01 15:00:00+00:00,False,,16.916666666666668,0.0
2020-10-01 16:00:00+00:00,False,,16.166666666666668,0.0
2020-10-01 17:00:00+00:00,False,,15.533333333333333,0.0
2020-10-01 18:00:00+00:00,False,,15.049999999999999,0.0
2020-10-01 19:00:00+00:00,False,,13.9,0.0
2020-10-01 20:00:00+00:00,False,,12.4,0.5
2020-10-01 21:00:00+00:00,False,,12.133333333333333,0.0
