datetime,doy,valid,optimization_period,discharge_meas(L/min),temperature(C),precipitation(mm),rain_fall(mm),snow_fall(mm),snow_melt(mm),snow_cover(mm),pET(mm),aET(mm),storage_soil(mm),storage_gw(mm),runoff(mm),percolation_gw(mm),discharge_sim(mm)
2023-03-07 00:00:00+00:00,66,True,True,23.26388888888889,4.679166666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 00:00:00+00:00,67,True,True,23.584027777777777,8.297916666666667,0.3,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09 00:00:00+00:00,68,True,True,23.920833333333334,9.360416666666667,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10 00:00:00+00:00,69,True,True,23.968055555555555,7.780555555555555,5.9,5.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11 00:00:00+00:00,70,True,True,23.824305555555554,1.6555555555555557,11.4,11.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 00:00:00+00:00,71,True,True,25.93472222222222,4.1187499999999995,3.6,3.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13 00:00:00+00:00,72,True,True,30.34583333333333,11.826388888888888,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 00:00:00+00:00,73,True,True,48.52013888888889,7.626388888888889,23.6,23.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 00:00:00+00:00,74,True,True,58.02013888888889,4.048611111111112,1.7000000000000002,1.7000000000000002,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 00:00:00+00:00,75,True,True,46.31041666666667,6.6937500000000005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17 00:00:00+00:00,76,True,True,40.975,12.574305555555554,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-18 00:00:00+00:00,77,True,True,38.1625,11.84513888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19 00:00:00+00:00,78,True,True,36.08541666666667,10.620833333333334,2.9,2.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 00:00:00+00:00,79,True,True,35.1,9.022916666666667,0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 00:00:00+00:00,80,True,True,34.40625,10.253472222222223,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-22 00:00:00+00:00,81,True,True,33.81736111111111,11.835416666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 00:00:00+00:00,82,True,True,33.111805555555556,14.421527777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-24 00:00:00+00:00,83,True,True,32.25555555555555,12.581249999999999,8.1,8.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-25 00:00:00+00:00,84,True,True,34.725,7.344444444444444,0.4,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-26 00:00:00+00:00,85,True,True,35.356944444444444,6.131944444444444,3.5,3.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27 00:00:00+00:00,86,True,True,36.570138888888884,2.818055555555556,11.1,11.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28 00:00:00+00:00,87,True,True,47.025,4.229861111111111,0.7,0.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29 00:00:00+00:00,88,True,True,46.39930555555555,6.592361111111111,4.3,4.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30 00:00:00+00:00,89,True,True,50.13472222222222,10.292361111111111,6.8,6.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31 00:00:00+00:00,90,True,True,48.393750000000004,8.525694444444445,2.9,2.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01 00:00:00+00:00,91,True,True,45.87847222222222,7.841666666666666,1.7,1.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02 00:00:00+00:00,92,True,True,43.643750000000004,8.728472222222223,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03 00:00:00+00:00,93,True,True,40.75555555555555,5.652083333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 00:00:00+00:00,94,True,True,38.356249999999996,3.459722222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05 00:00:00+00:00,95,True,True,37.12986111111111,3.9291666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06 00:00:00+00:00,96,True,True,36.458333333333336,6.5249999999999995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07 00:00:00+00:00,97,True,True,35.61944444444445,7.524305555555556,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08 00:00:00+00:00,98,True,True,35.25833333333333,6.838888888888889,1.2,1.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09 00:00:00+00:00,99,True,True,34.858333333333334,8.315972222222223,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10 00:00:00+00:00,100,True,True,33.88194444444445,10.240277777777777,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11 00:00:00+00:00,101,True,True,33.19444444444444,8.99375,1.9,1.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12 00:00:00+00:00,102,True,True,33.824999999999996,10.043750000000001,7.1000000000000005,7.1000000000000005,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13 00:00:00+00:00,103,True,True,39.63472222222222,5.979861111111112,5.2,5.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14 00:00:00+00:00,104,True,True,44.40277777777778,6.057638888888889,3.8,3.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15 00:00:00+00:00,105,True,True,43.64513888888889,6.242361111111111,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16 00:00:00+00:00,106,True,True,43.482638888888886,6.035416666666666,7.2,7.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17 00:00:00+00:00,107,True,True,47.62291666666667,8.801388888888889,0.2,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18 00:00:00+00:00,108,True,True,45.57152777777778,11.364583333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19 00:00:00+00:00,109,True,True,43.487500000000004,10.140972222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20 00:00:00+00:00,110,True,True,41.67083333333333,4.808333333333334,27.4,27.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 00:00:00+00:00,111,True,True,64.80208333333333,10.206944444444444,2.4,2.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 00:00:00+00:00,112,True,True,86.69722222222221,14.825694444444444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 00:00:00+00:00,113,True,True,70.52916666666667,13.879861111111111,6.5,6.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24 00:00:00+00:00,114,True,True,75.70486111111111,9.467361111111112,11.1,11.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25 00:00:00+00:00,115,True,True,74.12708333333333,7.723611111111111,1.9000000000000001,1.9000000000000001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26 00:00:00+00:00,116,True,True,68.73125,10.522222222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27 00:00:00+00:00,117,True,True,64.76736111111111,13.048611111111112,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28 00:00:00+00:00,118,True,True,62.17847222222222,12.321527777777776,11.1,11.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29 00:00:00+00:00,119,True,True,71.64930555555556,15.380555555555555,7.4,7.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 00:00:00+00:00,120,True,True,71.67013888888889,14.363888888888889,6.4,6.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 00:00:00+00:00,121,True,True,77.74791666666667,11.195833333333333,5.1,5.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 00:00:00+00:00,122,True,True,86.18541666666665,10.999305555555557,1.1,1.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 00:00:00+00:00,123,True,True,84.68680555555555,13.52986111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 00:00:00+00:00,124,True,True,82.42708333333333,15.847916666666668,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05 00:00:00+00:00,125,True,True,82.17013888888889,16.53263888888889,6.7,6.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06 00:00:00+00:00,126,True,True,90.88333333333334,16.466666666666665,0.2,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 00:00:00+00:00,127,True,True,89.62777777777778,16.311805555555555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08 00:00:00+00:00,128,True,True,87.47013888888888,15.009722222222223,0.9,0.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09 00:00:00+00:00,129,True,True,90.625,16.124305555555555,5.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10 00:00:00+00:00,130,True,True,110.30763888888889,10.731250000000001,15.5,15.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-11 00:00:00+00:00,131,True,True,117.84791666666666,10.41388888888889,2.8000000000000003,2.8000000000000003,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12 00:00:00+00:00,132,True,True,109.39166666666667,12.357638888888888,2.3,2.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-13 00:00:00+00:00,133,True,True,101.84652777777778,12.024305555555555,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-14 00:00:00+00:00,134,True,True,98.47638888888889,11.410416666666668,7.300000000000001,7.300000000000001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-15 00:00:00+00:00,135,True,True,99.575,12.309027777777779,1.8,1.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16 00:00:00+00:00,136,True,True,95.47638888888889,11.325694444444444,0.9,0.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-17 00:00:00+00:00,137,True,True,93.16319444444446,9.264583333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18 00:00:00+00:00,138,True,True,90.80277777777779,11.734027777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 00:00:00+00:00,139,True,True,88.77222222222223,12.349305555555555,2.1,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20 00:00:00+00:00,140,True,True,90.38194444444444,14.639583333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21 00:00:00+00:00,141,True,True,88.54722222222222,18.129166666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22 00:00:00+00:00,142,True,True,86.5138888888889,19.396527777777777,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23 00:00:00+00:00,143,True,True,84.69236111111111,16.99513888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24 00:00:00+00:00,144,True,True,85.10694444444444,13.600694444444445,2.6,2.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25 00:00:00+00:00,145,True,True,89.96527777777777,16.70486111111111,1.5,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26 00:00:00+00:00,146,True,True,87.86736111111111,19.07847222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27 00:00:00+00:00,147,True,True,85.70069444444444,18.601388888888888,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 00:00:00+00:00,148,True,True,84.25347222222221,18.108333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29 00:00:00+00:00,149,True,True,82.90416666666667,18.60625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30 00:00:00+00:00,150,True,True,81.3013888888889,16.69861111111111,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31 00:00:00+00:00,151,True,True,81.77430555555556,18.913194444444446,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 00:00:00+00:00,152,True,True,80.50277777777778,18.729166666666668,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 00:00:00+00:00,153,True,True,78.84722222222221,19.797916666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 00:00:00+00:00,154,True,True,77.05,18.622222222222224,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 00:00:00+00:00,155,True,True,76.42847222222223,16.341666666666665,0.6,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 00:00:00+00:00,156,True,True,76.95902777777778,16.569444444444446,3.5,3.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 00:00:00+00:00,157,True,True,73.81597222222221,17.711111111111112,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 00:00:00+00:00,158,True,True,71.83958333333332,19.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08 00:00:00+00:00,159,True,True,71.39097222222222,19.11111111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 00:00:00+00:00,160,True,True,68.93402777777779,20.68263888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10 00:00:00+00:00,161,True,True,66.20625,21.7625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 00:00:00+00:00,162,True,True,63.88402777777778,19.835416666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 00:00:00+00:00,163,True,True,61.981944444444444,20.415972222222223,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 00:00:00+00:00,164,True,True,59.95902777777778,19.35486111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 00:00:00+00:00,165,True,True,58.12430555555556,19.209722222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 00:00:00+00:00,166,True,True,56.10277777777778,19.163194444444446,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 00:00:00+00:00,167,True,True,55.55555555555555,17.95625,0.7,0.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 00:00:00+00:00,168,True,True,53.03055555555556,20.020833333333332,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 00:00:00+00:00,169,True,True,49.480555555555554,23.26527777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 00:00:00+00:00,170,True,True,47.612500000000004,22.793055555555554,0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 00:00:00+00:00,171,True,True,52.69166666666666,25.790277777777778,0.3,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 00:00:00+00:00,172,True,True,47.66458333333333,24.742361111111112,0.7,0.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22 00:00:00+00:00,173,True,True,44.88472222222222,25.64513888888889,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23 00:00:00+00:00,174,True,True,47.74166666666667,18.95138888888889,8.7,8.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-24 00:00:00+00:00,175,True,True,49.87777777777777,19.794444444444444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25 00:00:00+00:00,176,True,True,44.90902777777777,22.411805555555556,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26 00:00:00+00:00,177,True,True,42.18055555555556,24.52013888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 00:00:00+00:00,178,True,True,39.195138888888884,21.118750000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:00:00+00:00,179,True,True,38.16180555555555,19.485416666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-29 00:00:00+00:00,180,True,True,37.13333333333333,21.311805555555555,9.8,9.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30 00:00:00+00:00,181,True,True,42.63472222222222,18.736805555555556,1.1,1.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 00:00:00+00:00,182,True,True,45.856249999999996,18.908333333333335,1.2,1.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 00:00:00+00:00,183,True,True,42.52222222222222,19.318749999999998,0.4,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 00:00:00+00:00,184,True,True,39.512499999999996,20.690277777777776,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 00:00:00+00:00,185,True,True,36.31944444444444,20.110416666666666,10.9,10.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 00:00:00+00:00,186,True,True,37.05972222222222,17.009722222222223,5.2,5.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 00:00:00+00:00,187,True,True,38.795138888888886,17.820833333333333,0.2,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 00:00:00+00:00,188,True,True,36.260416666666664,22.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 00:00:00+00:00,189,True,True,33.202083333333334,23.84861111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 00:00:00+00:00,190,True,True,31.209722222222222,25.980555555555554,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 00:00:00+00:00,191,True,True,29.406944444444445,25.931250000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 00:00:00+00:00,192,True,True,27.597222222222218,27.375,14.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 00:00:00+00:00,193,True,True,29.46666666666667,20.688194444444445,19.8,19.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 00:00:00+00:00,194,True,True,51.9,18.219444444444445,3.7,3.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 00:00:00+00:00,195,True,True,49.72291666666666,22.958333333333332,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15 00:00:00+00:00,196,True,True,42.89097222222222,26.282638888888886,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 00:00:00+00:00,197,True,True,38.605555555555554,22.592361111111114,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 00:00:00+00:00,198,True,True,36.415277777777774,22.881249999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18 00:00:00+00:00,199,True,True,34.71180555555556,22.672916666666666,6.5,6.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 00:00:00+00:00,200,True,True,37.547222222222224,22.381249999999998,0.6,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 00:00:00+00:00,201,True,True,36.07083333333333,21.347916666666666,2.1,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 00:00:00+00:00,202,True,True,32.82222222222222,18.118055555555554,5.9,5.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 00:00:00+00:00,203,True,True,34.25277777777777,19.38611111111111,1.1,1.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 00:00:00+00:00,204,True,True,31.711111111111112,21.60972222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 00:00:00+00:00,205,True,True,29.22708333333333,20.603472222222223,1.7,1.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 00:00:00+00:00,206,True,True,31.305555555555557,16.356944444444444,11.6,11.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 00:00:00+00:00,207,True,True,34.31319444444444,13.233333333333334,1.7,1.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 00:00:00+00:00,208,True,True,32.987500000000004,16.06597222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 00:00:00+00:00,209,True,True,29.822222222222223,19.87847222222222,1.5,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29 00:00:00+00:00,210,True,True,28.719444444444445,19.394444444444442,1.9,1.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30 00:00:00+00:00,211,True,True,29.802083333333332,19.350694444444446,3.7,3.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31 00:00:00+00:00,212,True,True,29.927083333333332,19.069444444444443,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 00:00:00+00:00,213,True,True,27.550694444444446,18.368750000000002,1.9000000000000001,1.9000000000000001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02 00:00:00+00:00,214,True,True,26.799999999999997,22.23472222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03 00:00:00+00:00,215,True,True,25.52638888888889,19.243750000000002,17.8,17.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04 00:00:00+00:00,216,True,True,31.764583333333334,16.588194444444444,8.8,8.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05 00:00:00+00:00,217,True,True,44.22986111111111,15.457638888888889,7.7,7.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06 00:00:00+00:00,218,True,True,40.75138888888889,13.634027777777776,5.6,5.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 00:00:00+00:00,219,True,True,38.50138888888889,12.56388888888889,1.6,1.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08 00:00:00+00:00,220,True,True,36.83958333333333,15.646527777777777,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 00:00:00+00:00,221,True,True,33.67916666666667,16.654861111111114,0.2,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 00:00:00+00:00,222,True,True,31.881944444444443,19.9375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11 00:00:00+00:00,223,True,True,30.274305555555557,22.321527777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12 00:00:00+00:00,224,True,True,28.45486111111111,22.962500000000002,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13 00:00:00+00:00,225,True,True,26.971527777777776,22.977777777777778,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14 00:00:00+00:00,226,True,True,26.079166666666666,25.44861111111111,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15 00:00:00+00:00,227,True,True,25.254166666666666,23.35972222222222,1.5,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
