method,metric,time,area,storage_capacity,residence_time,runoff_fraction,melting_rate,NSE,KGE,RMSE,Bias,PBias,MeanAbsErr,MaxAbsDiff,MaxPeakDiff
Evolution,NSE,20231207_2358,127407.81886219293,5.010009378362184,11.999816013794526,0.01008613092986329,5.91504708243327,0.06862918661352824,0.5429070244267413,220.2579434146166,-70.0270570921099,18.410400399425228,160.08729924660847,925.6105082676439,-86.06383212514811
Evolution,RMSE,20231208_0009,128845.95250140544,5.026600071804566,11.958256342526218,0.02313792529720187,4.850031611523494,0.06428809971423621,0.5383665855572852,220.77065397634018,-73.26099681702723,19.260616411287955,160.6438911413412,923.6688946600635,-89.0791878340981
Basin,NSE,20231208_0047,150487.21729861092,5.0,12.0,0.1,1.1522150962935354,0.02846833214124278,0.5439950346212463,224.95660463252636,-58.15759410780772,15.289869919617587,161.63773781075216,1001.7522995691589,8.007469822912753
Basin,RMSE,20231208_0351,150499.73787612905,5.0,12.0,0.08910112994234205,4.972366530313113,0.04383717579929358,0.5435306504264802,223.17019599446337,-60.05832473721813,15.789579794514488,159.56019369582577,1001.3755107278572,3.496521961738381
