method,metric,time,area,storage_capacity,residence_time,runoff_fraction,melting_rate,NSE,KGE,RMSE,Bias,PBias,MeanAbsErr,MaxAbsDiff,MaxPeakDiff
Evolution,NSE,20231208_1649,172843.9670171528,13.704088460110036,24.983643508323475,0.07838307380828125,2.191071915679216,-4.277072644021854,-0.3408381063776982,59.02771674812808,-26.387515080412346,27.463292847903027,48.803162186820074,103.56807082838614,5.948796380006883
Evolution,NSE,20231208_1657,182697.13408546578,13.848079025559315,24.99937218979591,0.09417139269663884,2.201387053596482,-4.28713208636497,-0.3539266286998941,59.083950880758636,-24.822596566341744,25.834575050715323,48.61036925778226,107.45515914147762,11.135585419542537
