station_code,measure_date,hyear,HS,HN_1D,HNW_1D
5PL0,1999-12-21 06:00:00+00:00,2000,36.0,0.3,
5PL0,1999-12-22 06:00:00+00:00,2000,36.0,0.0,
5PL0,1999-12-23 06:00:00+00:00,2000,36.0,0.0,
5PL0,1999-12-24 06:00:00+00:00,2000,35.0,0.0,
5PL0,1999-12-25 06:00:00+00:00,2000,35.0,0.0,
5PL0,1999-12-26 06:00:00+00:00,2000,54.0,25.0,
5PL0,1999-12-27 06:00:00+00:00,2000,84.0,33.0,
5PL0,1999-12-28 06:00:00+00:00,2000,84.0,13.0,
5PL0,1999-12-29 06:00:00+00:00,2000,105.0,25.0,
5PL0,1999-12-30 06:00:00+00:00,2000,100.0,10.0,
5PL0,1999-12-31 06:00:00+00:00,2000,95.0,0.0,
5PL0,2000-01-01 06:00:00+00:00,2000,87.0,2.0,
5PL0,2000-01-02 06:00:00+00:00,2000,86.0,1.0,
5PL0,2000-01-03 06:00:00+00:00,2000,85.0,0.0,
5PL0,2000-01-04 06:00:00+00:00,2000,84.0,0.0,
5PL0,2000-01-05 06:00:00+00:00,2000,90.0,2.0,
5PL0,2000-01-06 06:00:00+00:00,2000,89.0,0.0,
5PL0,2000-01-07 06:00:00+00:00,2000,87.0,0.0,
5PL0,2000-01-08 06:00:00+00:00,2000,85.0,0.0,
5PL0,2000-01-09 06:00:00+00:00,2000,84.0,0.0,
5PL0,2000-01-10 06:00:00+00:00,2000,85.0,1.0,
5PL0,2000-01-11 06:00:00+00:00,2000,82.0,0.0,
5PL0,2000-01-12 06:00:00+00:00,2000,81.0,0.0,
5PL0,2000-01-13 06:00:00+00:00,2000,80.0,0.0,
5PL0,2000-01-14 06:00:00+00:00,2000,79.0,0.0,
5PL0,2000-01-15 06:00:00+00:00,2000,78.0,0.0,
5PL0,2000-01-16 06:00:00+00:00,2000,78.0,0.0,
5PL0,2000-01-17 06:00:00+00:00,2000,78.0,0.0,
5PL0,2000-01-18 06:00:00+00:00,2000,80.0,2.0,
5PL0,2000-01-19 06:00:00+00:00,2000,85.0,7.0,
5PL0,2000-01-20 06:00:00+00:00,2000,78.0,0.0,
5PL0,2000-01-21 06:00:00+00:00,2000,74.0,0.0,
5PL0,2000-01-22 06:00:00+00:00,2000,78.0,6.0,
5PL0,2000-01-23 06:00:00+00:00,2000,88.0,15.0,
