datetime,valid,temperature(C),discharge(L/min)
2022-11-06 00:00:00+00:00,1.0,8.729411764705882,32.11900452488688
2022-11-13 00:00:00+00:00,1.0,8.43829365079365,31.65535714285714
2022-11-20 00:00:00+00:00,1.0,8.063095238095238,30.575992063492063
2022-11-27 00:00:00+00:00,1.0,6.934424603174603,29.82827380952381
2022-12-04 00:00:00+00:00,1.0,7.0436507936507935,29.764087301587303
2022-12-11 00:00:00+00:00,1.0,6.346527777777778,29.060515873015873
2022-12-18 00:00:00+00:00,1.0,5.9750000000000005,28.436507936507937
2022-12-25 00:00:00+00:00,1.0,6.749404761904762,29.761607142857144
2023-01-01 00:00:00+00:00,1.0,6.863194444444445,30.016765873015874
2023-01-08 00:00:00+00:00,1.0,7.028273809523809,29.810515873015873
2023-01-15 00:00:00+00:00,1.0,6.683630952380953,29.11994047619048
2023-01-22 00:00:00+00:00,1.0,5.97529761904762,28.06220238095238
2023-01-29 00:00:00+00:00,1.0,5.539880952380952,27.56974206349206
2023-02-05 00:00:00+00:00,1.0,5.744246031746032,28.150496031746034
2023-02-12 00:00:00+00:00,1.0,5.3238095238095235,27.621924603174605
2023-02-19 00:00:00+00:00,1.0,5.613467048710602,28.275644699140404
