datetime,valid,temperature(C),discharge(L/min)
2023-04-17 07:00:00+00:00,1.0,7.633333333333333,47.550000000000004
2023-04-17 08:00:00+00:00,1.0,7.599999999999999,47.583333333333336
2023-04-17 09:00:00+00:00,1.0,7.683333333333334,47.949999999999996
2023-04-17 10:00:00+00:00,1.0,7.7,48.03333333333333
2023-04-17 11:00:00+00:00,1.0,7.7,47.31666666666666
2023-04-17 12:00:00+00:00,1.0,7.766666666666667,48.166666666666664
2023-04-17 13:00:00+00:00,1.0,7.75,47.71666666666667
2023-04-17 14:00:00+00:00,1.0,7.766666666666667,47.85
2023-04-17 15:00:00+00:00,1.0,7.783333333333334,48.81666666666666
2023-04-17 16:00:00+00:00,1.0,7.8,48.81666666666666
2023-04-17 17:00:00+00:00,1.0,7.8,47.85
2023-04-17 18:00:00+00:00,1.0,7.8,48.1
2023-04-17 19:00:00+00:00,1.0,7.783333333333334,47.166666666666664
2023-04-17 20:00:00+00:00,1.0,7.8,47.63333333333333
2023-04-17 21:00:00+00:00,1.0,7.8,47.36666666666667
2023-04-17 22:00:00+00:00,1.0,7.8,47.56666666666666
2023-04-17 23:00:00+00:00,1.0,7.8,46.28333333333333
2023-04-18 00:00:00+00:00,1.0,7.8,46.699999999999996
2023-04-18 01:00:00+00:00,1.0,7.8,46.81666666666666
2023-04-18 02:00:00+00:00,1.0,7.8,46.28333333333333
2023-04-18 03:00:00+00:00,1.0,7.8,46.050000000000004
2023-04-18 04:00:00+00:00,1.0,7.8,46.15
2023-04-18 05:00:00+00:00,1.0,7.766666666666667,45.61666666666667
2023-04-18 06:00:00+00:00,1.0,7.733333333333333,45.46666666666667
2023-04-18 07:00:00+00:00,1.0,7.783333333333334,45.949999999999996
2023-04-18 08:00:00+00:00,1.0,7.783333333333334,46.28333333333333
2023-04-18 09:00:00+00:00,1.0,7.8,45.666666666666664
2023-04-18 10:00:00+00:00,1.0,7.8,45.416666666666664
2023-04-18 11:00:00+00:00,1.0,7.8,45.81666666666666
2023-04-18 12:00:00+00:00,1.0,7.833333333333333,45.71666666666667
2023-04-18 13:00:00+00:00,1.0,7.8,45.43333333333334
2023-04-18 14:00:00+00:00,1.0,7.8500000000000005,45.300000000000004
2023-04-18 15:00:00+00:00,1.0,7.8500000000000005,45.1
2023-04-18 16:00:00+00:00,1.0,7.8500000000000005,45.416666666666664
2023-04-18 17:00:00+00:00,1.0,7.866666666666667,45.86666666666667
2023-04-18 18:00:00+00:00,1.0,7.816666666666666,45.23333333333333
2023-04-18 19:00:00+00:00,1.0,7.866666666666667,44.666666666666664
2023-04-18 20:00:00+00:00,1.0,7.866666666666667,44.81666666666666
2023-04-18 21:00:00+00:00,1.0,7.866666666666667,44.53333333333333
2023-04-18 22:00:00+00:00,1.0,7.866666666666667,44.86666666666667
2023-04-18 23:00:00+00:00,1.0,7.866666666666667,44.550000000000004
2023-04-19 00:00:00+00:00,1.0,7.833333333333333,44.083333333333336
2023-04-19 01:00:00+00:00,1.0,7.8500000000000005,44.199999999999996
2023-04-19 02:00:00+00:00,1.0,7.883333333333334,44.166666666666664
2023-04-19 03:00:00+00:00,1.0,7.816666666666666,43.666666666666664
2023-04-19 04:00:00+00:00,1.0,7.833333333333333,43.9
2023-04-19 05:00:00+00:00,1.0,7.833333333333333,43.43333333333334
2023-04-19 06:00:00+00:00,1.0,7.866666666666667,43.583333333333336
2023-04-19 07:00:00+00:00,1.0,7.866666666666667,43.71666666666667
2023-04-19 08:00:00+00:00,1.0,7.883333333333334,43.96666666666667
2023-04-19 09:00:00+00:00,1.0,7.866666666666667,43.71666666666667
2023-04-19 10:00:00+00:00,1.0,7.900000000000001,43.199999999999996
2023-04-19 11:00:00+00:00,1.0,7.883333333333334,43.5
2023-04-19 12:00:00+00:00,1.0,7.866666666666667,43.96666666666667
2023-04-19 13:00:00+00:00,1.0,7.916666666666667,43.833333333333336
2023-04-19 14:00:00+00:00,1.0,7.900000000000001,44.36666666666667
2023-04-19 15:00:00+00:00,1.0,7.900000000000001,43.26666666666667
2023-04-19 16:00:00+00:00,1.0,7.900000000000001,43.23333333333333
2023-04-19 17:00:00+00:00,1.0,7.900000000000001,43.71666666666667
2023-04-19 18:00:00+00:00,1.0,7.900000000000001,42.583333333333336
2023-04-19 19:00:00+00:00,1.0,7.900000000000001,43.56666666666666
2023-04-19 20:00:00+00:00,1.0,7.900000000000001,42.63333333333333
2023-04-19 21:00:00+00:00,1.0,7.900000000000001,42.03333333333333
2023-04-19 22:00:00+00:00,1.0,7.900000000000001,42.75
2023-04-19 23:00:00+00:00,1.0,7.900000000000001,42.61666666666667
2023-04-20 00:00:00+00:00,1.0,7.900000000000001,41.71666666666666
2023-04-20 01:00:00+00:00,1.0,7.900000000000001,42.199999999999996
2023-04-20 02:00:00+00:00,1.0,7.900000000000001,41.68333333333333
2023-04-20 03:00:00+00:00,1.0,7.900000000000001,41.06666666666666
2023-04-20 04:00:00+00:00,1.0,7.900000000000001,41.4
2023-04-20 05:00:00+00:00,1.0,7.883333333333334,41.300000000000004
2023-04-20 06:00:00+00:00,1.0,7.900000000000001,41.766666666666666
2023-04-20 07:00:00+00:00,1.0,7.900000000000001,41.166666666666664
2023-04-20 08:00:00+00:00,1.0,7.900000000000001,41.43333333333333
2023-04-20 09:00:00+00:00,1.0,7.900000000000001,41.300000000000004
2023-04-20 10:00:00+00:00,1.0,7.900000000000001,40.71666666666667
2023-04-20 11:00:00+00:00,1.0,7.900000000000001,41.81666666666667
2023-04-20 12:00:00+00:00,1.0,7.916666666666667,41.449999999999996
2023-04-20 13:00:00+00:00,1.0,7.916666666666667,41.516666666666666
