datetime,valid,temperature(C),discharge(L/min)
2021-02-07 00:00:00+00:00,1.0,5.5324,378.3954
2021-02-14 00:00:00+00:00,1.0,4.0623015873015875,519.1206349206349
2021-02-21 00:00:00+00:00,1.0,5.268055555555556,489.9463293650794
2021-02-28 00:00:00+00:00,1.0,5.892063492063492,443.8750992063492
2021-03-07 00:00:00+00:00,1.0,5.979861111111111,510.67251984126983
2021-03-14 00:00:00+00:00,1.0,6.266947115384616,455.5365384615385
2021-03-21 00:00:00+00:00,,,
2021-03-28 00:00:00+00:00,,,
2021-04-04 00:00:00+00:00,1.0,6.557428214731585,368.0936329588015
2021-04-11 00:00:00+00:00,1.0,6.625992063492063,422.96934523809523
2021-04-18 00:00:00+00:00,1.0,6.798214285714286,369.4164682539682
2021-04-25 00:00:00+00:00,1.0,7.186904761904762,324.8830357142857
2021-05-02 00:00:00+00:00,1.0,7.702976190476191,311.7016865079365
2021-05-09 00:00:00+00:00,1.0,8.235912698412697,317.3177579365079
2021-05-16 00:00:00+00:00,1.0,8.74623015873016,349.1347222222222
2021-05-23 00:00:00+00:00,1.0,9.209126984126984,390.2250992063492
2021-05-30 00:00:00+00:00,1.0,9.594146825396825,378.56964285714287
2021-06-06 00:00:00+00:00,1.0,9.972420634920635,326.7164682539683
2021-06-13 00:00:00+00:00,1.0,10.610119047619047,289.20446428571427
2021-06-20 00:00:00+00:00,1.0,11.104265873015873,216.07906746031748
2021-06-27 00:00:00+00:00,1.0,11.54404761904762,175.29960317460316
2021-07-04 00:00:00+00:00,1.0,11.893353174603174,149.06984126984128
2021-07-11 00:00:00+00:00,1.0,12.304563492063492,183.83184523809524
2021-07-18 00:00:00+00:00,1.0,12.718353174603175,188.7749007936508
2021-07-25 00:00:00+00:00,1.0,12.923412698412697,165.2685515873016
2021-08-01 00:00:00+00:00,1.0,13.30297619047619,204.31319444444446
2021-08-08 00:00:00+00:00,1.0,13.756646825396826,251.2541666666667
2021-08-15 00:00:00+00:00,1.0,13.95376984126984,274.7758928571428
2021-08-22 00:00:00+00:00,1.0,14.24454365079365,265.83769841269844
2021-08-29 00:00:00+00:00,1.0,14.27688492063492,219.5968253968254
2021-09-05 00:00:00+00:00,1.0,14.142460317460317,196.99037698412698
2021-09-12 00:00:00+00:00,1.0,13.982738095238096,171.90059523809524
2021-09-19 00:00:00+00:00,1.0,13.927777777777779,162.51795634920634
2021-09-26 00:00:00+00:00,1.0,13.911210317460318,159.64255952380952
2021-10-03 00:00:00+00:00,1.0,13.743849206349205,142.96507936507936
2021-10-10 00:00:00+00:00,1.0,13.532440476190477,135.7157738095238
2021-10-17 00:00:00+00:00,1.0,13.003869047619046,115.77261904761905
2021-10-24 00:00:00+00:00,1.0,12.618154761904762,100.27480158730158
2021-10-31 00:00:00+00:00,1.0,12.003174603174603,87.67986111111111
2021-11-07 00:00:00+00:00,1.0,11.22906746031746,123.10396825396826
2021-11-14 00:00:00+00:00,1.0,10.52748015873016,101.44117063492064
2021-11-21 00:00:00+00:00,1.0,10.259027777777778,109.68869047619047
2021-11-28 00:00:00+00:00,1.0,9.556746031746032,87.4655753968254
2021-12-05 00:00:00+00:00,1.0,8.86001984126984,87.2357142857143
2021-12-12 00:00:00+00:00,1.0,8.419146825396826,82.39484126984127
2021-12-19 00:00:00+00:00,1.0,8.064285714285715,77.8951388888889
2021-12-26 00:00:00+00:00,1.0,7.553472222222222,68.57311507936508
2022-01-02 00:00:00+00:00,1.0,7.682837301587302,117.01974206349206
2022-01-09 00:00:00+00:00,1.0,7.351785714285715,103.62777777777778
2022-01-16 00:00:00+00:00,1.0,6.6664682539682545,100.52440476190476
2022-01-23 00:00:00+00:00,1.0,6.494742063492064,98.16319444444444
2022-01-30 00:00:00+00:00,1.0,6.214880952380953,83.74553571428571
2022-02-06 00:00:00+00:00,1.0,6.146130952380952,97.97291666666666
2022-02-13 00:00:00+00:00,1.0,5.755257936507936,98.36994047619046
2022-02-20 00:00:00+00:00,1.0,5.837003968253968,104.58392857142857
2022-02-27 00:00:00+00:00,1.0,5.754761904761905,114.73085317460317
2022-03-06 00:00:00+00:00,1.0,5.576091269841269,100.81696428571429
2022-03-13 00:00:00+00:00,1.0,5.704166666666667,98.79583333333333
2022-03-20 00:00:00+00:00,1.0,6.221031746031747,118.85575396825398
2022-03-27 00:00:00+00:00,1.0,6.332936507936508,114.05803571428571
2022-04-03 00:00:00+00:00,1.0,6.423908730158731,127.3265873015873
2022-04-10 00:00:00+00:00,1.0,6.6039682539682545,131.7236111111111
2022-04-17 00:00:00+00:00,1.0,6.951785714285714,115.91438492063492
2022-04-24 00:00:00+00:00,1.0,7.31359126984127,102.40902777777778
2022-05-01 00:00:00+00:00,1.0,7.646130952380952,108.04107142857143
2022-05-08 00:00:00+00:00,1.0,7.993055555555555,113.61775793650793
2022-05-15 00:00:00+00:00,1.0,8.379563492063493,113.55019841269842
2022-05-22 00:00:00+00:00,1.0,8.85,109.2047619047619
2022-05-29 00:00:00+00:00,1.0,9.443353174603175,129.51031746031745
2022-06-05 00:00:00+00:00,1.0,10.038392857142858,109.57113095238095
2022-06-12 00:00:00+00:00,1.0,10.456150793650792,114.3890873015873
2022-06-19 00:00:00+00:00,1.0,10.778670634920635,86.33511904761905
2022-06-26 00:00:00+00:00,1.0,11.07202380952381,107.97609126984126
2022-07-03 00:00:00+00:00,1.0,11.549007936507936,109.50327380952382
2022-07-10 00:00:00+00:00,1.0,11.927678571428572,95.70992063492064
2022-07-17 00:00:00+00:00,1.0,11.906746031746032,67.09434523809524
