area,storage_capacity,residence_time,runoff_fraction,melting_rate,NSE,KGE,RMSE,Bias,PBias,MeanAbsErr,MaxAbsDiff,MaxPeakDiff
145456.25104,1.0,26.9823,0.0,1.8522,-51.760880757810355,-4.376880589121414,188.35009032382493,74.38512471633283,-77.525662001889,126.8611977666483,458.73498259068015,348.0426214795691
145456.25104,1.0,26.9823,0.01,1.8522,-51.092349903397476,-4.34660765810819,187.15299820593995,73.11305771613547,-76.19988837877365,126.26138490235324,456.0555858785119,345.3632247674009
145456.25104,1.0,26.9823,0.02,1.8522,-50.42152018975395,-4.315859304294163,185.9440432650351,71.83337156117486,-74.86617392045551,125.66801756335693,453.37611222623025,342.6837511151192
145456.25104,1.0,26.9823,0.03,1.8522,-49.74755138138448,-4.284577796595163,184.72146336033055,70.5451807853909,-73.52359577652923,125.08332670585739,450.69656228001634,340.0042011689053
145456.25104,1.0,26.9823,0.04,1.8522,-49.0806497574904,-4.253341992187971,183.50368582862635,69.25727738705041,-72.18131714311177,124.50356342053541,448.01693669999867,337.32457558888757
145456.25104,1.0,26.9823,0.05,1.8522,-48.420814159445456,-4.22215287381022,182.2908047786044,67.96965842672681,-70.83933495667398,123.93733481487742,445.337236157327,334.64487504621593
145456.25104,1.0,26.9823,0.06,1.8522,-47.76804346026624,-4.191011443441601,181.0829165068659,66.68232102782599,-69.4976462191721,123.37841934578209,442.6574613313215,331.9651002202104
145456.25104,1.0,26.9823,0.07,1.8522,-47.122336562674064,-4.159918722739985,179.88011954159532,65.39526237312032,-68.15624799443528,122.83118516365491,439.9776129067237,329.2852517956127
145456.25104,1.0,26.9823,0.08,1.8522,-46.48366665778482,-4.128869893118419,178.68246625752337,64.10879216097817,-66.8154630562858,122.28378835281772,437.2976928425706,326.6053317314595
145456.25104,1.0,26.9823,0.09,1.8522,-45.85201395515594,-4.0978624342389045,177.4900232928699,62.82309639937268,-65.47548526594667,121.75529224566036,434.6177025946525,323.9253414835414
145456.25104,1.0,26.9823,0.1,1.8522,-45.2274173006115,-4.066906809883493,176.3029704447505,61.53767126064216,-64.13578952417056,121.23244362084525,431.9376408093482,321.24527969823714
145456.25104,1.0,26.9823,0.11,1.8522,-44.60987570417484,-4.036004124851876,175.12141542267264,60.25251413324147,-62.79637310915307,120.71665242710843,429.2575081682569,318.56514705714585
145456.25104,1.0,26.9823,0.12,1.8522,-43.999388197708846,-4.00515550600729,173.9454683903359,58.9676224499079,-61.457233345241555,120.20820942965582,426.57730534677745,315.88494423566635
145456.25104,1.0,26.9823,0.13,1.8522,-43.395953833740585,-3.974362102794327,172.7752420118484,57.682993685147714,-60.118367600316155,119.69963837720007,423.8970330122906,313.2046719011795
145456.25104,1.0,26.9823,0.14,1.8522,-42.79957168439985,-3.943625087771019,171.61085149812146,56.39862535289631,-58.779773283350636,119.19407764031773,421.2166918225211,310.52433071141
145456.25104,1.0,26.9823,0.15,1.8522,-42.210240840465055,-3.9129456571552614,170.4524146533473,55.11451500434998,-57.441447842152975,118.69236622176784,418.53628242408377,307.8439213129727
145456.25104,2.0,26.9823,0.0,1.8522,-8.960086257786502,-1.1367825285114552,81.8354291467323,5.547120352934764,-5.781319574382508,66.04459099237374,195.82674939619335,121.88251022292283
145456.25104,2.0,26.9823,0.01,1.8522,-8.73742276118794,-1.110380771574194,80.91551960281623,4.243625716156456,-4.422791441002088,65.49724745950007,192.5635627236082,118.14532773187491
145456.25104,2.0,26.9823,0.02,1.8522,-8.523118909420123,-1.0844060911237752,80.02016047357608,2.9433920124201487,-3.0676619171392026,64.97363862152298,189.31993143907403,114.40811510386627
